722038 NAPLES MUNICIPAL       FL  -5  N26  9  W081 46     3  1013
 1991-2010
 MO AVGLO FL SDGLO AVDIR FL SDDIR AVDIF FL SDDIF AVETR AETRN  TOT  OPQ   H2O   TAU  MAX_T  MIN_T  AVG_T  AVGDT  RH  HTDD  CLDD AVWS
 10  4647 J5   699  4516 J6  1523  1892 J5   385  8223 15816  3.9  3.3  3.76  0.15  28.94  20.76  24.52  26.40  78     0   202  2.6
 11  3662 J5   834  4102 J6  2106  1492 J5   453  6884 15139  4.2  4.0  3.23  0.11  27.09  18.78  22.66  24.44  64     0   138  3.1
 12  3057 J5   696  3401 J6  1894  1391 J5   304  6203 14812  5.1  4.8  2.75  0.08  24.01  15.87  19.57  21.52  66    23    73  2.7
 13  4952 J5  1224  4316 J6   762  2125 J5   576  9097 16524  4.7  4.1  3.56  0.15  27.82  19.21  23.16  24.92  75   110  2005  2.9
 1995
  1  3362 J5  1092  4072 J6  2773  1296 J5   427  6600 15076  4.3  4.1  2.30  0.07  21.86  11.87  16.64  18.72  71    66    20  2.8
  2  4571 J5   904  5366 J6  2387  1499 J5   506  7808 15750  3.8  3.4  2.16  0.08  22.86  12.69  17.66  19.63  71    56    41  2.9
  3  5115 J5  1250  5040 J6  2534  1863 J5   542  9248 16532  4.5  4.4  2.45  0.11  25.51  15.98  20.64  22.62  74     9    84  3.4
  4  5841 J5  1592  5071 J6  2732  2229 J5   528 10431 17290  4.8  4.3  2.87  0.15  27.70  18.79  23.20  24.97  73     0   147  3.2
  5  6545 J5   952  5396 J6  1937  2514 J5   598 11090 17886  3.7  3.4  3.38  0.19  31.08  22.18  26.64  28.24  67     0   257  2.9
  6  6150 J5  1472  4403 J6  2365  2843 J5   552 11295 18146  5.5  4.3  4.37  0.21  30.25  23.02  26.40  27.42  72     0   249  3.1
  7  6193 J5  1075  4453 J6  2079  2833 J5   599 11144 17925  6.0  4.6  4.67  0.23  31.17  23.76  26.94  28.08  70     0   283  2.4
  8  6075 J5  1348  4966 J6  2177  2381 J5   521 10601 17315  4.9  3.8  4.71  0.22  31.35  24.54  27.83  29.18  68     0   298  2.8
  9  5035 J5  1054  3925 J6  2060  2331 J5   494  9606 16580  5.2  4.3  4.74  0.19  30.81  23.45  26.62  28.14  76     0   264  2.2
 10  4096 J5  1107  3569 J6  1995  1909 J5   405  8236 15819  5.7  4.5  4.94  0.14  29.49  22.28  25.44  26.83  75     0   234  3.0
 11  3919 J5   883  4851 J6  2181  1369 J5   376  6893 15146  3.1  2.9  2.75  0.11  25.55  15.32  20.29  22.32  66    17    80  2.9
 12  3301 J5   860  4239 J6  2329  1202 J5   351  6204 14811  5.1  4.5  2.59  0.08  22.08  12.52  16.99  19.17  69    72    40  2.7
 13  5017 J5  1158  4613 J6   589  2022 J5   586  9096 16523  4.7  4.0  3.49  0.15  27.47  18.87  22.94  24.61  71   220  1999  2.8
 1996
