722065 JACKSONVILLE NAS       FL  -5  N30 14  W081 40     9  1012
 1991-2010
 MO AVGLO FL SDGLO AVDIR FL SDDIR AVDIF FL SDDIF AVETR AETRN  TOT  OPQ   H2O   TAU  MAX_T  MIN_T  AVG_T  AVGDT  RH  HTDD  CLDD AVWS
  4  5328 J5  1369  4113 J6  2012  2405 J5   447 10276 17462  5.5  5.3  2.46  0.14  27.94  15.89  21.90  24.21  64     6   114  2.8
  5  5616 J5   976  3419 J6  1455  3054 J5   424 11136 18216  6.3  5.9  3.21  0.18  32.43  21.09  26.30  28.13  67     0   261  2.8
  6  5649 J5  1213  3357 J6  1783  3074 J5   402 11439 18558  7.0  6.4  3.86  0.20  32.57  22.58  26.75  28.29  70     0   277  3.3
  7  5442 J5   794  2822 J6  1251  3289 J5   352 11241 18294  6.9  6.5  4.47  0.22  34.25  24.29  28.55  30.15  72     0   339  2.0
  8  5344 J5  1061  3407 J6  1956  2881 J5   517 10528 17554  6.0  5.3  4.78  0.21  33.65  25.08  28.82  30.22  74     0   342  4.0
  9  4123 J5   904  2323 J6  1382  2544 J5   316  9312 16631  7.3  6.8  4.38  0.18  32.11  22.99  26.76  28.56  76     0   277  3.0
 10  3476 J5   708  2525 J6  1698  2029 J5   416  7740 15672  6.6  6.1  3.77  0.14  29.64  20.08  24.47  26.39  70     1   204  3.5
 11  3061 J5   987  3548 J6  2380  1297 J5   361  6265 14818  4.9  4.6  2.37  0.10  23.00  10.10  16.40  19.09  65    84    31  3.5
 12  2500 J5   891  2931 J6  2309  1190 J5   291  5525 14387  5.8  5.5  2.22  0.08  19.82   8.07  13.15  15.85  66   156    20  3.3
 13  4266 J5  1191  3219 J6   495  2228 J5   767  8793 16527  6.2  5.8  3.12  0.14  27.45  16.66  21.59  23.65  67   564  1942  3.3
 1996
  1  3037 J5   794  3878 J6  2030  1206 J5   307  5934 14694  5.0  4.9  1.79  0.07  19.77   6.59  12.97  15.62  63   167     8  4.1
  2  3516 J5  1083  3409 J6  2454  1633 J5   429  7261 15538  5.7  5.6  1.81  0.08  20.21   8.62  14.17  16.10  67   138    24  4.3
  3  4542 J5  1535  4283 J6  2731  1835 J5   518  8903 16532  5.6  4.9  2.00  0.10  19.92   9.51  14.62  16.25  68   135    23  4.9
  4  5272 J5  1174  3836 J6  2170  2547 J5   455 10303 17477  5.8  5.6  2.19  0.14  25.05  14.27  19.45  21.17  69    31    70  4.0
  5  6071 J5   964  4311 J6  1921  2832 J5   501 11149 18230  5.4  5.1  3.11  0.18  29.66  20.97  24.97  26.26  70     0   217  3.9
  6  5461 J5  1000  2837 J6  1501  3288 J5   417 11440 18560  7.2  6.6  4.12  0.20  30.26  22.51  25.92  27.07  76     0   242  3.5
  7  5244 J5  1247  2894 J6  2018  3102 J5   542 11230 18281  6.8  6.0  4.24  0.22  32.03  24.16  27.80  28.92  73     0   303  4.3
  8  4704 J5  1145  2501 J6  1725  2894 J5   502 10505 17533  7.5  6.5  4.44  0.21  30.40  23.14  26.37  27.46  79     0   262  3.2
  9  4525 J5   945  3221 J6  1670  2409 J5   398  9277 16610  5.3  5.1  3.95  0.18  30.46  22.32  26.06  27.53  73     0   242  3.2
