702005 SAINT MARY`S (AWOS)    AK  -9  N62  4  W163 18    95  1002
 1991-2010
 MO AVGLO FL SDGLO AVDIR FL SDDIR AVDIF FL SDDIF AVETR AETRN  TOT  OPQ   H2O   TAU  MAX_T  MIN_T  AVG_T  AVGDT  RH  HTDD  CLDD AVWS
 12   121 J8    48   437 J8   537    96 J8    33   422  7309  7.7  7.5  0.49  0.04 -12.06 -18.42 -15.09 -15.07  82  1041     0  7.7
 13  2190 J8  1807  2070 J8  1582  1251 J8   900  5474 16684  7.9  7.0  0.99  0.08   0.20  -6.33  -3.04  -2.45  74  7792     0  5.5
 1995
  1   220 J8   124   412 J8   482   180 J8    93   751  8727  7.7  6.7  0.56  0.06 -10.84 -16.26 -13.42 -13.31  84   988     0  5.7
  2   885 J8   403  1632 J8  1559   536 J8   183  2133 12357  6.7  5.8  0.61  0.08  -8.65 -14.58 -11.56 -11.05  78   838     0  7.2
  3  2434 J8   880  3900 J8  2646  1072 J8   405  4576 16221  5.2  4.4  0.56  0.10 -10.54 -16.60 -13.56 -13.07  70   989     0  5.2
  4  3230 J8  1079  3091 J8  2641  1795 J8   406  7566 20043  7.9  6.7  0.72  0.12  -0.03  -4.59  -2.15  -1.72  85   619     0  6.2
  5  4630 J8  1310  4368 J8  2513  2249 J8   424 10145 23589  7.2  6.2  1.17  0.12  10.64   1.75   6.03   6.88  77   376     0  4.7
  6  5239 J8  1648  4612 J8  2938  2559 J8   553 11400 25736  7.6  6.2  1.48  0.12  13.24   3.71   8.68   9.40  76   296     0  4.2
  7  4131 J8  1558  3340 J8  3039  2259 J8   517 10723 24479  8.3  7.5  2.01  0.10  15.05   8.24  11.46  12.00  81   207     0  3.7
  8  2497 J8  1095  1492 J8  1963  1775 J8   427  8458 21072  8.9  8.6  1.97  0.07  12.72   7.69  10.15  10.76  88   252     0  3.7
  9  2482 J8   968  3376 J8  2452  1132 J8   300  5565 17363  7.4  6.3  1.57  0.05  11.94   5.26   8.39   9.48  84   292     0  4.7
 10  1061 J8   480  1601 J8  1528   664 J8   278  2870 13556  7.6  6.3  0.77  0.04   0.74  -4.69  -2.02  -0.96  76   629     0  4.6
 11   388 J8   205   802 J8   917   282 J8   121  1072  9743  7.8  6.7  0.62  0.03  -8.13 -13.93 -10.84  -9.92  51   881     0  3.8
 12   139 J8    48   649 J8   667    99 J8    27   423  7315  6.5  5.8  0.65  0.04  -9.60 -13.75 -11.53 -11.29  77   930     0  7.5
 13  2278 J8  1773  2440 J8  1506  1217 J8   884  5474 16683  7.4  6.4  1.06  0.08   1.38  -4.81  -1.70  -1.07  77  7298     0  5.1
 1996
  1   215 J8    98   556 J8   649   166 J8    62   744  8703  7.6  7.0  0.51  0.06 -12.08 -16.69 -14.20 -13.81  77  1014     0  5.3
  2   880 J8   306  1819 J8  1264   527 J8   229  2153 12390  5.9  5.1  0.45  0.08 -12.02 -18.17 -14.80 -14.29  70   969     0  6.9
  3  2048 J8   927  2475 J8  2207  1205 J8   395  4647 16317  7.3  5.8  0.72  0.10  -6.36 -15.25 -10.83  -9.99  58   903     0  6.5
  4  4043 J8  1041  4999 J8  2749  1788 J8   493  7638 20131  5.9  4.6  0.67  0.12  -1.77  -8.41  -4.90  -4.02  70   703     0  6.2
  5  4656 J8  1605  4282 J8  3025  2414 J8   598 10195 23665  6.5  5.5  1.11  0.12   9.97   1.10   5.70   6.67  72   397     0  5.4
  6  4383 J8  1709  3315 J8  3161  2536 J8   455 11406 25752  7.8  7.2  1.40  0.12  11.76   3.78   7.89   8.45  77   317     0  4.7
  7  4225 J8  1691  3302 J8  3524  2586 J8   625 10684 24415  7.6  6.8  1.96  0.10  14.50   8.09  11.30  11.75  82   218     0  4.7
  8  3584 J8  1414  4084 J8  3553  1698 J8   465  8391 20984  6.2  5.8  1.75  0.07  13.70   5.92   9.80  10.71  80   264     0  4.5
  9  2420 J8  1109  3886 J8  3171  1028 J8   321  5493 17274  5.9  5.1  1.11  0.05   7.09   0.70   3.86   4.84  80   433     0  4.9
