703860 PETERSBURG             AK  -9  N56 48  W132 57    33  1009
 1991-2010
 MO AVGLO FL SDGLO AVDIR FL SDDIR AVDIF FL SDDIF AVETR AETRN  TOT  OPQ   H2O   TAU  MAX_T  MIN_T  AVG_T  AVGDT  RH  HTDD  CLDD AVWS
  9  2159 J8  1041  1921 J8  2508  1330 J8   385  6313 17136  7.7  7.1  1.60  0.09  12.26   6.65   9.40  10.19  88   266     0  1.3
 10  1173 J8   562  1226 J8  1794   795 J8   201  3734 14122  8.2  7.7  1.24  0.06   9.24   4.08   6.70   7.38  85   362     0  1.8
 11   599 J8   292  1029 J8  1368   403 J8   138  1866 11243  7.7  7.0  0.90  0.05   4.16  -0.04   2.04   2.59  76   488     0  1.5
 12   345 J8   133   590 J8   773   266 J8    75  1110  9596  7.2  6.8  0.74  0.06   1.00  -3.08  -0.98  -0.44  73   600     0  2.2
 13  2425 J8  1849  2155 J8  1414  1387 J8   909  6074 16617  7.1  6.2  1.29  0.13   9.18   3.43   6.33   7.06  78  4386     0  1.8
 1999
  1   444 J8   215   586 J8   707   337 J8   132  1510 10570  7.9  7.3  0.75  0.10   0.26  -3.93  -1.68  -1.24  76   625     0  1.6
  2   966 J8   508  1105 J8  1372   658 J8   222  3012 13253  8.0  6.9  0.62  0.13   2.74  -1.47   0.85   1.44  66   495     0  2.4
  3  1863 J8   832  1337 J8  1707  1326 J8   346  5414 16294  8.1  6.9  0.71  0.17   4.17  -0.91   1.65   2.37  68   518     0  1.9
  4  3236 J8  1338  2353 J8  2188  2021 J8   381  8165 19303  7.9  6.5  0.88  0.20   7.23   0.91   3.96   4.95  67   428     0  2.0
  5  3879 J8  1522  2204 J8  2336  2606 J8   469 10412 21928  8.4  7.0  0.93  0.21   9.47   3.96   6.79   7.39  67   360     0  2.1
  6  4263 J8  1949  2666 J8  3697  2660 J8   611 11457 23329  7.5  7.0  1.59  0.21  14.46   7.93  11.20  11.81  78   214     0  1.7
  7  4759 J8  1997  3969 J8  3910  2410 J8   555 10891 22501  6.3  6.0  1.99  0.17  17.06   9.94  13.51  14.14  80   150     0  1.6
  8  3468 J8  1595  2611 J8  2963  2056 J8   332  8945 20053  7.8  7.2  2.05  0.13  15.40   9.38  12.22  12.94  86   184     0  1.3
  9  1872 J8   704   954 J8  1483  1454 J8   279  6335 17156  9.3  8.9  1.82  0.09  11.74   7.02   9.51  10.15  90   269     0  1.4
 10   971 J8   362   481 J8   723   818 J8   235  3753 14149  9.4  8.9  1.22  0.06   8.18   4.32   6.31   6.80  89   374     0  1.7
 11   518 J8   240   335 J8   513   451 J8   143  1877 11270  8.7  8.3  0.87  0.05   5.77   1.37   3.56   3.94  85   443     0  2.1
 12   272 J8   104   222 J8   379   243 J8    65  1112  9598  9.0  8.7  0.79  0.06   3.49   0.38   1.95   2.15  91   508     0  1.3
 13  2209 J8  1629  1568 J8  1176  1420 J8   912  6074 16617  8.2  7.5  1.19  0.13   8.33   3.24   5.82   6.40  79  4568     0  1.8
 2000
  1   442 J8   246   846 J8  1137   297 J8    87  1502 10556  8.0  7.2  0.64  0.10  -0.94  -4.78  -2.68  -2.41  86   657     0  1.4
