722053 ORLANDO EXECUTIVE AP   FL  -5  N28 33  W081 20    33  1009
 1991-2010
 MO AVGLO FL SDGLO AVDIR FL SDDIR AVDIF FL SDDIF AVETR AETRN  TOT  OPQ   H2O   TAU  MAX_T  MIN_T  AVG_T  AVGDT  RH  HTDD  CLDD AVWS
  5  6025 J5  1301  4736 J6  2340  2604 J5   630 11134 18089  4.9  4.1  3.32  0.18  30.46  20.92  25.01  26.72  73     0   228  3.1
  6  5714 J5  1299  3795 J6  1996  2926 J5   508 11385 18385  6.1  5.3  4.25  0.21  30.22  22.06  25.44  26.80  79     0   234  2.7
  7  6709 J7   651  5637 J7  1498  2553 J7   565 11197 18125  3.6  2.7  4.30  0.22  32.79  23.89  27.74  29.20  76     0   310  3.0
  8  5478 J7  1095  3608 J7  1679  2828 J7   478 10543 17434  6.5  5.0  4.46  0.21  31.98  23.54  26.80  28.31  80     0   292  2.2
  9  4745 J5   984  3582 J6  1608  2395 J5   375  9407 16589  5.2  4.3  4.07  0.18  31.62  23.07  26.58  28.52  78     0   271  2.5
 10  3980 J5   992  3697 J6  2304  1859 J5   534  7912 15718  5.0  4.5  3.43  0.14  27.96  19.70  23.46  25.28  80     1   172  3.1
 11  3325 J5   751  3647 J6  1869  1490 J5   302  6498 14940  4.9  4.0  2.58  0.10  25.07  14.92  19.75  21.89  71    21    71  3.9
 12  2969 J5   871  3943 J6  2470  1160 J5   346  5803 14567  4.5  4.1  2.21  0.08  22.53  12.12  16.89  19.23  75    62    30  2.8
 13  4758 J6  1249  4314 J7   728  2035 J6   637  8918 16523  4.9  4.2  3.09  0.14  27.04  17.27  21.71  23.62  74   408  1815  3.1
 1997
  1  3280 J5  1031  4565 J6  2716  1102 J5   360  6232 14869  4.1  3.8  2.11  0.07  22.11  11.66  16.46  18.82  75    81    36  2.6
  2  3763 J5   981  3958 J6  2206  1646 J5   453  7511 15640  5.2  4.7  2.58  0.08  25.49  14.76  19.56  22.01  77    22    72  3.2
  3  4874 J5   996  4565 J6  1993  1984 J5   433  9056 16540  4.7  4.2  2.89  0.10  27.67  17.73  22.33  24.31  71     0   136  3.2
  4  5326 J5  1672  4593 J6  2927  2222 J5   583 10367 17407  4.9  4.5  2.82  0.14  25.96  16.47  21.03  22.59  68     3    90  3.9
  5  5798 J5  1419  4360 J6  2457  2696 J5   573 11133 18091  4.8  4.4  3.37  0.18  29.42  20.12  24.42  25.95  71     0   200  3.0
  6  5753 J5  1323  3889 J6  2142  2909 J5   464 11387 18387  5.6  5.1  4.09  0.21  30.95  22.62  26.09  27.49  76     0   254  3.0
  7  6396 J5   612  4757 J6  1310  2871 J5   421 11199 18127  5.6  4.2  4.57  0.22  33.09  23.57  27.34  28.82  77     0   310  2.1
  8  5817 J5   707  4265 J6  1360  2727 J5   433 10547 17437  5.5  4.4  4.69  0.21  32.70  23.99  27.49  28.99  76     0   310  2.3
  9  5148 J5   778  4285 J6  1692  2320 J5   415  9414 16587  4.8  4.0  4.27  0.18  31.80  23.20  26.82  28.79  75     0   275  2.6
 10  4195 J5  1201  4267 J6  2314  1674 J5   385  7920 15717  4.6  3.9  3.05  0.14  28.35  18.81  23.25  25.27  72     3   166  3.0
 11  3286 J5   889  3725 J6  2084  1393 J5   348  6506 14940  4.8  4.3  2.73  0.10  24.07  14.83  19.28  21.17  73    21    55  3.1
 12  2645 J5  1101  3204 J6  2686  1145 J5   370  5803 14564  6.3  5.5  2.68  0.08  20.68  12.55  16.49  18.06  77    90    37  3.2
 13  4690 J5  1222  4203 J6   442  2057 J5   664  8923 16526  5.1  4.4  3.32  0.14  27.69  18.36  22.55  24.36  74   220  1940  2.9
 1998
  1  3171 K4  1063  3897 K6  2570  1313 K4   461  6224 14866  5.8  5.1  2.25  0.07  22.08  12.75  17.20  19.21  75    64    36  3.4
  2  4062 K4  1474  4910 K6  3326  1364 K4   610  7497 15634  5.0  4.7  1.95  0.08  22.34  12.02  16.93  19.01  72    61    29  4.3
