722070 SAVANNAH INTL AP       GA  -5  N32  7  W081 12    14  1011
 1991-2010
 MO AVGLO FL SDGLO AVDIR FL SDDIR AVDIF FL SDDIF AVETR AETRN  TOT  OPQ   H2O   TAU  MAX_T  MIN_T  AVG_T  AVGDT  RH  HTDD  CLDD AVWS
  8  5809 J6  1027  4983 J7  2083  2407 J6   562 10457 17650  3.1  2.7  4.35  0.21  31.23  21.07  25.54  27.40  80     0   242  2.3
  9  4914 J5  1213  4361 J7  2037  2075 J5   484  9132 16633  3.7  3.4  3.90  0.18  29.80  19.79  24.23  26.46  83     0   194  2.3
 10  3689 J6  1252  3758 J7  2261  1593 J6   351  7468 15581  4.5  4.2  2.79  0.14  24.31  13.91  18.68  21.09  83    48    73  2.4
 11  3158 J7  1033  4635 J7  2631  1022 J7   345  5945 14641  4.2  3.8  2.10  0.10  18.47   7.35  12.58  15.04  81   168     6  2.3
 12  2276 J5  1029  3259 J7  2850   917 J5   261  5202 14174  5.3  5.0  2.11  0.08  15.30   5.13  10.08  12.20  78   252     0  2.9
 13  4522 J6  1423  4499 J7   777  1811 J6   694  8640 16531  4.3  3.8  2.94  0.14  23.98  13.21  18.30  20.43  78  1013  1124  2.7
 1998
  1  2637 K4  1220  3516 K6  2880  1104 K4   332  5640 14526  5.2  5.0  1.78  0.07  16.75   6.48  11.29  13.39  80   214     5  2.9
  2  3559 K4  1689  4396 K6  3543  1225 K4   416  6993 15433  4.8  4.5  1.59  0.08  17.55   7.07  12.08  14.17  78   172     3  3.6
  3  4731 K4  1909  5250 K6  3597  1627 K4   593  8689 16510  4.2  4.0  1.72  0.10  18.75   8.15  13.26  15.26  75   164    12  3.3
  4  5411 K4  1929  4698 K6  3212  2246 K4   617 10200 17553  4.3  4.0  2.16  0.14  23.85  12.85  18.25  20.30  77    38    38  3.1
  5  6795 K4  1149  5780 K6  2140  2582 K4   547 11148 18389  2.7  2.2  3.00  0.18  30.23  18.17  23.84  25.92  78     0   182  2.3
  6  7218 K4   756  6299 K6  1531  2460 K4   446 11492 18763  2.4  1.8  3.72  0.20  34.49  21.80  27.88  30.11  74     0   294  2.6
  7  6155 K4  1337  4659 K6  1979  2563 K4   334 11265 18472  4.4  3.5  5.13  0.22  33.43  23.51  27.62  29.18  81     0   314  2.6
  8  5589 K4  1304  4131 K6  2034  2602 K4   453 10467 17657  4.1  3.2  4.42  0.21  31.89  22.26  26.51  28.17  82     0   271  2.3
