722024 MIAMI/OPA LOCKA        FL  -5  N25 54  W080 17     3  1013
 1991-2010
 MO AVGLO FL SDGLO AVDIR FL SDDIR AVDIF FL SDDIF AVETR AETRN  TOT  OPQ   H2O   TAU  MAX_T  MIN_T  AVG_T  AVGDT  RH  HTDD  CLDD AVWS
  7  5595 K4  1595  4115 K6  2073  2567 K4   313 11130 17892  2.8  1.6  4.81  0.23  31.77  24.52  27.83  28.96  80     0   304  3.7
  8  5251 K4  1497  3727 K6  1957  2493 K4   360 10589 17290  3.2  2.0  4.93  0.22  32.52  25.71  28.73  29.94  79     0   334  3.3
  9  4333 K4  1512  3248 K6  2251  2201 K4   396  9598 16560  4.2  3.4  4.82  0.19  30.88  24.43  27.12  28.35  83     0   280  3.3
 10  3882 K4  1261  3182 K6  1976  1925 K4   286  8237 15811  5.5  4.6  4.02  0.14  28.98  23.08  25.89  27.04  80     0   239  4.6
 11  3743 K4   760  4253 K6  1773  1565 K4   307  6910 15153  4.0  3.8  2.79  0.11  26.40  18.87  22.50  24.07  74     0   129  4.3
 12  3274 K4   762  4075 K6  1957  1376 K4   339  6242 14836  3.7  3.5  2.79  0.08  25.69  18.77  22.01  23.74  75     8   129  4.0
 13  4805 K4   951  4430 K6   826  2020 K4   496  9114 16523  3.7  3.1  3.48  0.15  28.57  20.85  24.47  26.00  76    87  2417  4.0
 2002
  1  3814 K4   827  5222 K6  1976  1271 K4   385  6649 15103  2.9  2.7  2.64  0.07  24.94  15.69  20.11  22.39  77    35    97  3.7
  2  4042 K4  1154  4215 K6  2587  1712 K4   499  7857 15772  5.1  4.8  3.01  0.08  24.75  16.12  20.43  22.13  73    10    69  3.9
  3  5214 K4  1470  5094 K6  2311  2030 K4   389  9285 16550  3.8  3.7  2.95  0.11  27.39  19.39  23.31  24.87  72     3   160  4.5
  4  6458 K4  1216  5969 K6  2062  2217 K4   450 10450 17290  2.5  2.4  3.18  0.15  29.07  21.62  25.03  26.66  66     0   210  4.2
  5  6381 K4  1127  5067 K6  1884  2665 K4   454 11091 17871  3.8  3.5  3.57  0.19  30.16  23.00  26.36  27.62  71     0   256  4.4
  6  4499 K4  1756  2554 K6  1968  2599 K4   450 11286 18121  6.4  5.0  4.95  0.21  30.04  23.51  26.52  27.42  81     0   253  3.2
  7  5547 K4  1184  3943 K6  1652  2640 K4   350 11133 17893  4.2  3.5  4.91  0.23  31.42  24.65  27.60  28.55  78     0   301  2.7
