722060 JACKSONVILLE INTL ARPT FL  -5  N30 30  W081 42     8  1012
 1991-2010
 MO AVGLO FL SDGLO AVDIR FL SDDIR AVDIF FL SDDIF AVETR AETRN  TOT  OPQ   H2O   TAU  MAX_T  MIN_T  AVG_T  AVGDT  RH  HTDD  CLDD AVWS
  4  5697 I5  1645  5117 I6  2770  2110 I5   619 10264 17474  4.8  3.6  2.45  0.14  26.98  12.83  19.89  22.87  73    25    72  2.9
  5  6286 I5  1224  5200 I6  2123  2593 I5   551 11137 18241  4.7  3.4  3.21  0.18  30.95  17.74  24.17  26.58  75     0   187  3.0
  6  5647 I5  1623  3816 I6  2533  2809 I5   510 11447 18585  5.8  5.2  3.86  0.20  31.39  20.56  25.13  26.95  80     0   229  2.6
  7  6099 I5  1037  4439 I6  1859  2810 I5   517 11246 18321  5.2  4.0  4.47  0.22  33.66  22.23  27.07  29.16  81     0   298  2.7
  8  5163 I5  1563  3675 I6  2414  2606 I5   509 10521 17569  5.6  4.7  4.78  0.21  31.37  23.53  26.98  28.35  82     0   283  3.2
  9  4243 I5  1042  2830 I6  1509  2379 I5   374  9291 16635  6.4  5.7  4.37  0.18  29.08  21.17  24.49  26.09  86     0   204  2.6
 10  3753 J5   842  3319 J6  1956  1835 J5   494  7706 15664  6.2  5.4  3.77  0.14  27.16  17.94  22.32  24.13  81    12   143  3.0
 11  3378 J5   922  4545 J6  2484  1160 J5   409  6223 14797  4.3  3.7  2.37  0.10  20.63   7.86  14.09  16.76  78   143    20  2.6
 12  2712 I5   917  3836 I6  2504   998 I5   278  5480 14360  5.1  4.5  2.22  0.08  17.24   5.93  11.01  13.54  78   211     2  2.7
 13  4496 I5  1265  4088 I6   709  1969 I5   680  8772 16528  5.5  4.5  3.12  0.14  25.66  14.42  19.66  21.88  78   832  1473  3.0
 1996
  1  3191 J5   755  4693 J6  2129  1015 J5   310  5890 14669  4.6  4.0  1.79  0.07  18.07   4.57  11.18  13.75  75   224     7  3.5
  2  4071 I5  1091  5448 I6  2590  1188 I5   372  7223 15520  4.0  3.5  1.81  0.08  20.34   6.79  13.20  15.97  71   155    17  3.8
  3  4859 J7  1471  5109 J7  2748  1696 J7   484  8877 16532  4.3  3.9  2.00  0.10  19.98   7.88  13.84  16.15  72   155    19  3.8
  4  6536 J7  1185  7000 J8  2411  1794 J7   549 10291 17492  2.6  2.1  2.19  0.14  25.32  11.61  18.55  21.16  74    49    53  3.2
  5  7202 J8   810  7151 J8  1777  2108 J8   586 11150 18254  1.6  1.3  3.10  0.18  29.99  18.29  24.01  26.08  75     3   183  2.9
  6  6871 J8   967  6406 J8  2020  2346 J8   583 11448 18586  2.8  2.2  4.12  0.20  30.91  20.84  25.22  26.95  81     0   226  2.7
  7  7328 J8   570  7001 J8  1412  2234 J8   539 11235 18308  1.0  0.8  4.23  0.22  32.47  23.29  27.31  28.83  78     0   296  3.3
  8  6555 J8   626  6207 J8  1712  2186 J8   626 10498 17545  1.7  1.4  4.44  0.21  30.23  21.85  25.39  27.01  84     0   239  2.3
  9  5605 J8   641  5824 J8  1647  1865 J8   543  9256 16613  2.0  1.8  3.95  0.18  30.06  20.11  24.53  26.77  81     0   203  2.2
 10  3911 J8  1098  4373 J8  2434  1511 J8   443  7667 15641  3.9  3.6  3.19  0.14  25.82  16.07  20.45  22.59  82    11    92  3.3
 11  3052 J8   992  4020 J8  2165  1150 J8   244  6193 14780  4.1  3.6  2.38  0.10  21.12   9.46  15.12  17.43  82   107    16  3.4
 12  3081 J8   693  5190 J8  1941   834 J8   269  5475 14360  3.4  3.1  2.04  0.08  18.75   7.05  12.26  15.00  82   172     3  2.5
 13  5188 J7  1687  5702 J8  1067  1661 J7   517  8767 16525  3.0  2.6  2.94  0.14  25.26  13.98  19.25  21.47  78   877  1355  3.1
 1997
  1  3038 J8  1081  4492 J8  2847   992 J8   350  5915 14686  4.2  3.9  2.05  0.07  18.06   6.85  12.01  14.62  77   189     7  3.1
  2  3435 J7  1201  4115 J7  2711  1312 J7   343  7238 15534  4.9  4.5  2.33  0.08  21.25   9.92  15.28  17.67  81   100    23  3.1
  3  4876 J6  1092  5305 J7  2279  1691 J6   475  8868 16529  3.9  3.5  2.65  0.10  25.43  13.85  19.45  21.71  76    27    68  3.5
  4  5885 J6  1152  5579 J7  2471  2150 J6   613 10286 17489  3.8  3.2  2.59  0.14  24.65  12.31  18.62  20.96  71    41    45  3.8
  5  6138 J6  1366  4989 J7  2426  2578 J6   566 11149 18256  4.3  3.5  3.33  0.18  27.72  16.75  22.20  24.05  76     5   126  3.2
  6  5768 J6  1461  4296 J7  2150  2646 J6   547 11449 18588  5.2  4.4  3.87  0.20  29.12  20.54  24.25  25.63  83     0   195  3.2
  7  6720 J6   735  6006 J7  1726  2469 J6   596 11237 18309  3.0  2.1  4.46  0.22  32.49  22.52  26.59  28.18  82     0   284  2.5
  8  6197 J6   728  5351 J7  1651  2423 J6   571 10503 17550  3.1  2.4  4.52  0.21  31.33  22.28  26.23  27.97  80     0   263  2.6
  9  5291 J5   891  5137 J7  2076  2008 J5   582  9264 16613  2.9  2.5  4.05  0.18  30.56  20.95  25.24  27.44  80     0   223  2.4
 10  4002 J6  1282  4376 J7  2431  1504 J6   324  7676 15641  4.2  3.7  2.95  0.14  25.52  15.43  20.24  22.54  82    20    87  2.8
 11  3360 J7   873  4609 J7  2114  1122 J7   303  6201 14780  3.6  3.1  2.51  0.10  20.84   9.53  15.00  17.45  80   110    15  2.9
 12  2427 J5  1104  3425 J7  2813   931 J5   251  5476 14354  5.4  5.0  2.50  0.08  17.55   7.55  12.35  14.42  82   186     6  3.2
 13  4762 J6  1448  4807 J7   720  1819 J6   641  8772 16528  4.0  3.5  3.15  0.14  25.38  14.87  19.79  21.89  79   677  1342  3.0
 1998
  1  3100 K4  1095  4137 K6  2596  1190 K4   401  5907 14679  4.2  3.7  2.02  0.07  19.23   8.24  13.55  16.02  83   156    13  3.3
  2  3725 K4  1584  4566 K6  3355  1270 K4   466  7225 15529  4.8  4.3  1.77  0.08  19.45   9.03  13.82  15.99  79   122     8  4.3
  3  5138 K4  1615  5652 K6  3175  1726 K4   675  8854 16519  3.1  2.6  1.89  0.10  20.89   8.94  14.78  17.20  73   128    22  3.6
  4  5785 K4  1611  5046 K6  2773  2385 K4   616 10276 17482  3.6  3.4  2.33  0.14  25.37  13.96  19.67  22.02  73    23    63  3.7
  5  6761 K4  1390  5821 K6  2424  2449 K4   562 11144 18250  2.4  2.0  2.99  0.18  30.57  18.82  24.44  26.46  73     0   197  3.2
  6  7251 K4   553  6387 K6  1170  2395 K4   324 11448 18588  2.1  1.5  3.76  0.20  35.34  22.20  28.35  30.60  71     0   313  3.6
  7  6049 K4  1449  4493 K6  2054  2628 K4   404 11241 18316  4.3  3.3  5.07  0.22  33.05  23.72  27.53  29.08  81     0   312  2.9
  8  5407 K4  1288  3988 K6  2077  2479 K4   466 10511 17560  4.1  3.2  4.66  0.21  31.85  22.78  26.44  28.08  84     0   279  2.5
  9  3998 K4  1413  2539 K6  2156  2324 K4   407  9277 16622  5.8  4.6  4.73  0.18  29.35  22.33  25.40  26.85  85     0   225  3.2
 10  4235 K4   895  4583 K6  2109  1727 K4   445  7690 15655  2.7  2.5  2.85  0.14  27.30  17.08  21.70  24.24  82     7   127  2.4
 11  3180 K4   932  3552 K6  2236  1433 K4   302  6211 14789  4.8  4.2  2.67  0.10  24.45  13.93  18.75  21.16  85    26    52  2.1
 12  2532 K4  1096  3480 K6  2753  1058 K4   306  5478 14357  5.6  5.4  2.28  0.08  20.56  10.29  14.85  17.37  86   114    24  2.4
 13  4763 K4  1526  4521 K6  1092  1922 K4   581  8772 16529  4.0  3.4  3.08  0.14  26.45  15.94  20.77  22.92  80   576  1634  3.1
 1999
  1  3305 K4   919  4858 K6  2641  1083 K4   415  5899 14673  3.8  3.5  1.79  0.07  20.36   6.61  13.24  16.45  80   157     7  2.7
  2  3981 K4  1355  5081 K6  2987  1286 K4   447  7211 15515  3.6  3.4  1.71  0.08  20.74   8.36  14.19  17.16  75   116    10  2.9
  3  5294 K4  1497  5928 K6  2829  1668 K4   513  8839 16508  2.0  1.7  1.47  0.10  21.82   7.18  14.62  17.59  68   121     3  3.5
  4  5757 K4  1897  5270 K6  2882  2083 K4   485 10265 17474  3.0  2.6  2.43  0.14  27.17  15.62  20.96  23.19  73    24   116  3.6
  5  6416 K4  1551  5402 K6  2300  2521 K4   541 11138 18243  2.5  2.3  2.64  0.18  28.22  16.10  22.10  24.34  73     6   125  3.3
  6  5588 K4  1510  3683 K6  2184  2855 K4   446 11447 18585  3.7  2.9  4.41  0.20  29.57  21.01  24.69  26.13  82     0   209  3.1
  7  6258 K4   880  4811 K6  1387  2691 K4   339 11245 18321  1.4  1.1  4.31  0.22  33.04  22.73  27.43  29.25  77     0   296  2.3
  8  5688 K4  1031  4486 K6  1525  2425 K4   311 10520 17567  1.8  1.4  4.74  0.21  32.95  22.99  27.27  29.15  80     0   299  2.6
  9  4308 K4  1824  3544 K6  2621  1975 K4   437  9289 16631  4.4  4.1  4.04  0.18  29.10  20.14  24.22  26.16  84     0   189  2.9
 10  4036 K4  1411  4240 K6  2543  1603 K4   436  7704 15662  3.9  3.6  3.02  0.14  26.04  16.63  20.89  23.09  82    20   113  3.0
 11  3652 K4   879  5090 K6  2220  1180 K4   345  6222 14796  3.0  3.0  1.96  0.10  22.70  10.66  16.08  19.02  81    68    18  2.5
