722055 OCALA MUNI (AWOS)      FL  -5  N29 10  W082 13    27  1010
 1991-2010
 MO AVGLO FL SDGLO AVDIR FL SDDIR AVDIF FL SDDIF AVETR AETRN  TOT  OPQ   H2O   TAU  MAX_T  MIN_T  AVG_T  AVGDT  RH  HTDD  CLDD AVWS
  6  6267 J8  1414  5298 J8  2373  2508 J8   560 11407 18451  3.5  2.7  4.04  0.21  30.83  20.36  25.23  27.15  71     0   218  2.6
  7  6863 J8   957  6029 J8  2015  2480 J8   633 11212 18185  2.2  1.9  4.58  0.22  32.06  21.35  26.35  28.18  76     0   260  2.2
  8  6564 J8   659  6300 J8  1501  2157 J8   548 10534 17472  1.6  1.1  4.60  0.21  31.73  21.93  26.09  28.10  75     0   263  1.8
  9  5797 J8   857  6156 J8  1960  1784 J8   543  9367 16598  1.7  1.4  4.24  0.18  32.57  20.88  26.12  28.86  68     0   252  1.8
 10  4420 J8  1350  5259 J8  2643  1430 J8   434  7844 15694  2.8  2.4  3.07  0.14  28.12  15.26  21.54  24.53  70    12   116  2.0
 11  3863 J8   757  5747 J8  2000  1026 J8   372  6410 14891  2.2  1.9  2.64  0.10  22.41   9.68  15.97  18.90  71    82    13  2.0
 12  2811 J8   979  3804 J8  2735  1066 J8   371  5700 14502  6.1  5.1  2.64  0.08  20.58   8.45  14.33  16.81  71   148    30  2.3
 13  5265 J8  1406  5807 J8   811  1692 J8   555  8876 16527  2.8  2.3  3.29  0.14  27.13  15.03  20.83  23.39  70   480  1491  2.3
 1998
  1  3207 K4  1017  4164 K6  2735  1227 K4   404  6124 14808  4.4  3.1  2.17  0.07  20.60   8.97  14.65  17.02  72   121    11  2.5
  2  3840 K4  1600  4590 K6  3453  1312 K4   547  7412 15600  5.1  3.7  1.86  0.08  21.90   8.22  15.05  17.91  68   109    17  3.3
  3  5240 K4  1563  5774 K6  2918  1688 K4   556  8984 16528  3.1  2.0  2.04  0.10  23.14   8.25  15.93  18.94  59   119    37  2.8
  4  5976 K4  1431  5269 K6  2588  2344 K4   571 10332 17420  2.9  2.1  2.39  0.14  27.23  13.72  20.46  23.30  63    16    81  2.9
  5  6613 K4  1611  5674 K6  2605  2407 K4   581 11134 18136  3.0  2.1  3.13  0.18  31.69  17.23  24.58  27.21  65     0   190  2.7
  6  6865 K4   805  5636 K6  1585  2584 K4   396 11407 18450  3.2  1.8  3.79  0.21  34.41  21.95  27.82  30.21  68     0   296  2.8
  7  5611 K4  1203  3977 K6  1813  2657 K4   344 11216 18188  4.4  2.8  5.02  0.22  32.27  22.38  26.75  28.42  79     0   279  2.3
  8  5465 K4  1090  4201 K6  1795  2425 K4   439 10542 17479  4.6  3.1  4.68  0.21  32.25  21.68  26.38  28.47  79     0   268  1.6
  9  3824 K4  1308  2226 K6  1844  2344 K4   460  9379 16608  5.7  4.5  5.01  0.18  30.11  21.74  25.40  27.11  82     0   228  1.9
