722080 CHARLESTON INTL ARPT   SC  -5  N32 54  W080  2    12  1012
 1991-2010
 MO AVGLO FL SDGLO AVDIR FL SDDIR AVDIF FL SDDIF AVETR AETRN  TOT  OPQ   H2O   TAU  MAX_T  MIN_T  AVG_T  AVGDT  RH  HTDD  CLDD AVWS
  8  6078 J5   835  5202 J6  1608  2376 J5   451 10433 17696  3.3  2.8  4.26  0.20  30.83  21.22  25.58  27.22  79     0   238  3.1
  9  4751 J5  1597  4455 J6  2599  1865 J5   480  9065 16642  4.3  4.0  3.81  0.17  28.89  19.91  23.96  25.80  79     0   182  2.9
 10  3600 J5  1404  3725 J6  2612  1528 J5   388  7365 15550  4.6  4.3  2.68  0.14  23.68  13.86  18.64  20.84  80    52    66  2.9
 11  3055 J5  1006  4310 J6  2530  1042 J5   301  5819 14573  4.2  3.7  2.01  0.10  18.19   7.51  12.72  14.97  77   169     4  3.1
 12  2320 J5   982  3501 J6  2894   898 J5   327  5069 14083  5.2  4.9  1.78  0.08  14.98   4.92   9.90  11.94  75   260     0  3.6
 13  4577 J5  1560  4485 J6   968  1815 J5   679  8574 16531  4.6  4.1  2.82  0.14  23.47  13.32  18.18  20.12  75  1048  1085  3.5
 1998
  1  2633 K4  1245  3693 K6  2886  1019 K4   311  5510 14443  5.4  5.2  1.82  0.06  16.21   6.49  11.07  13.09  80   222     6  3.5
  2  3386 K4  1655  4235 K6  3487  1189 K4   433  6879 15389  4.8  4.4  1.59  0.07  17.05   7.14  11.86  13.86  76   177     3  4.4
  3  4731 K4  1940  5356 K6  3414  1587 K4   520  8606 16504  4.3  4.1  1.74  0.10  18.63   8.09  13.27  15.31  69   166    12  4.0
  4  5572 K4  1913  5018 K6  3190  2131 K4   649 10161 17592  4.2  3.8  2.20  0.14  23.60  13.05  18.08  20.04  74    40    40  4.3
  5  6711 K4  1182  5630 K6  2216  2596 K4   607 11147 18459  2.9  2.3  3.03  0.17  29.16  18.48  23.64  25.49  74     0   170  3.4
  6  6998 K4   995  6154 K6  1765  2408 K4   460 11510 18854  2.6  2.1  3.69  0.20  33.57  22.73  27.81  29.53  70     0   295  3.8
  7  6303 K4  1124  4905 K6  1870  2609 K4   401 11275 18552  4.0  3.3  4.99  0.21  33.22  24.12  28.00  29.47  78     0   321  3.5
  8  5463 K4  1393  4278 K6  2158  2386 K4   447 10443 17709  4.0  3.3  4.49  0.20  31.67  22.85  26.75  28.17  78     0   277  3.1
  9  4700 K4  1662  4287 K6  2743  1951 K4   390  9079 16652  3.4  2.8  3.96  0.17  29.78  20.53  24.85  26.85  80     0   205  2.9
 10  4344 K4   882  5154 K6  2201  1537 K4   445  7379 15558  2.5  2.3  2.70  0.14  26.01  14.52  19.82  22.56  76    24    84  2.7
