722015 KEY WEST NAS           FL  -5  N24 35  W081 41     7  1012
 1991-2010
 MO AVGLO FL SDGLO AVDIR FL SDDIR AVDIF FL SDDIF AVETR AETRN  TOT  OPQ   H2O   TAU  MAX_T  MIN_T  AVG_T  AVGDT  RH  HTDD  CLDD AVWS
 10  4119 J5   796  2981 J6  1204  2199 J5   248  8390 15861  6.1  5.7  3.69  0.15  29.07  23.58  26.09  27.16  73     0   248  4.3
 11  3201 J5   666  2471 J6  1524  1826 J5   314  7108 15253  6.9  6.5  3.82  0.16  26.54  21.89  24.02  24.85  77     0   177  4.5
 12  2825 J5   797  2327 J6  1631  1586 J5   251  6457 14967  6.5  6.2  3.19  0.13  23.79  18.21  20.96  22.14  80    15    98  4.4
 13  4596 J5  1043  3276 J6   484  2363 J5   515  9203 16523  6.5  6.0  3.88  0.16  28.76  23.40  25.86  26.87  77    31  2862  4.1
 1998
  1  3665 K4  1019  4028 K6  2242  1539 K4   388  6855 15217  6.5  6.0  3.07  0.14  23.97  18.53  21.16  22.37  80    10   100  4.6
  2  4328 K4  1262  4173 K6  2355  1805 K4   434  8028 15837  5.7  5.1  2.55  0.14  24.56  18.38  21.33  22.38  79     5    93  5.3
  3  5840 K4  1236  5810 K6  2045  1920 K4   372  9396 16550  5.0  4.7  2.56  0.16  24.70  19.12  21.67  22.69  72     8   119  5.7
  4  7077 K4   528  7011 K6  1285  1954 K4   424 10486 17237  4.1  3.9  2.44  0.16  27.58  22.05  24.52  25.79  70     0   195  5.3
  5  7021 K4  1144  6385 K6  2256  2151 K4   633 11064 17766  4.8  4.5  3.23  0.17  29.63  23.80  26.56  27.64  79     0   260  3.5
  6  7237 K4   684  6835 K6  1701  2058 K4   564 11228 17999  5.6  5.2  4.15  0.17  31.99  26.51  29.09  30.05  76     0   328  3.3
  7  6562 K4  1431  5764 K6  2187  2159 K4   386 11091 17785  6.3  6.1  4.57  0.18  32.28  27.10  29.47  30.32  76     0   352  3.7
  8  6476 K4  1240  6223 K6  2066  1889 K4   466 10609 17225  6.2  5.6  4.87  0.15  32.23  26.15  29.28  30.34  73     0   337  3.3
  9  5200 K4  1514  4475 K6  2441  2059 K4   532  9695 16549  6.7  6.3  4.99  0.16  31.32  26.50  28.84  29.69  75     0   317  4.6
 10  5158 K4   787  5524 K6  1632  1679 K4   339  8402 15864  5.2  5.0  3.83  0.15  29.79  24.93  27.06  28.14  75     0   280  4.6
 11  4059 K4   794  4488 K6  1491  1566 K4   300  7117 15260  4.7  4.5  3.00  0.16  27.78  22.78  24.99  26.03  77     0   209  4.6
 12  3671 K4   776  4554 K6  1796  1343 K4   278  6459 14967  4.4  4.3  2.84  0.13  26.20  21.35  23.49  24.55  79     0   169  4.6
 13  5524 K4  1361  5439 K6  1061  1843 K4   262  9203 16521  5.4  5.1  3.51  0.16  28.50  23.10  25.62  26.67  76    23  2758  4.4
 1999
  1  3770 K4  1058  4463 K6  2034  1433 K4   343  6848 15214  4.3  4.2  2.46  0.14  24.84  19.25  21.86  23.04  75    10   125  5.0
  2  4920 K4   934  5538 K6  1942  1641 K4   363  8016 15830  3.3  3.3  2.12  0.14  24.90  19.55  22.08  23.28  74     1   110  4.3
  3  5994 K4   950  6031 K6  1629  1997 K4   432  9384 16540  3.4  3.3  1.96  0.16  25.47  19.19  22.24  23.50  72     0   124  4.6
