703610 YAKUTAT STATE ARPT     AK  -9  N59 31  W139 38     8  1012
 1991-2010
 MO AVGLO FL SDGLO AVDIR FL SDDIR AVDIF FL SDDIF AVETR AETRN  TOT  OPQ   H2O   TAU  MAX_T  MIN_T  AVG_T  AVGDT  RH  HTDD  CLDD AVWS
  6  3758 I5  1712  1965 I6  2687  2583 I5   381 11418 24398  9.0  8.3  1.88  0.11  13.99   7.46  10.77  11.37  85   229     1  3.2
  7  3071 I5  1309  1016 I6  2247  2485 I5   410 10802 23401  9.3  9.1  2.21  0.09  14.93   9.94  12.53  12.96  90   183     0  3.0
  8  3108 I5  1341  2072 I6  2624  2039 I5   371  8701 20534  8.6  8.0  1.95  0.07  15.00   8.01  11.83  12.76  88   212     0  2.8
  9  2127 I5  1030  1592 I6  2419  1478 I5   365  5948 17262  8.8  8.1  2.22  0.05  15.23   8.71  11.83  13.03  88   191     0  3.2
 10  1213 I5   527  1678 I6  2175   771 I5   243  3301 13873  7.7  7.2  1.21  0.03   9.22   1.49   5.05   6.80  87   402     0  3.1
 11   496 I5   207   834 I6  1212   379 I5   165  1453 10564  7.2  6.6  0.82  0.03   3.37  -3.96  -0.24   1.03  69   559     0  3.2
 12   212 I5    99   425 I7   796   169 I5    45   737  8568  8.3  7.8  0.95  0.03   1.02  -4.74  -1.75  -1.34  78   626     0  3.7
 13  2018 I5  1361  1667 I6   800  1325 I5   920  5761 16645  7.8  7.3  1.35  0.07   8.22   0.67   4.57   5.74  82  5057     1  3.2
 1996
  1   440 I5   188  1555 I7  1412   236 I5   103  1095  9702  5.0  4.4  0.55  0.05  -4.83 -13.82  -9.58  -7.87  80   857     0  2.0
  2   859 I5   547  1133 I6  1591   562 I5   219  2574 12854  8.1  7.6  0.88  0.07   2.32  -5.02  -1.07   0.08  83   571     0  3.7
  3  2243 I5  1169  3267 I6  2806  1000 I5   276  5052 16340  5.8  5.0  0.76  0.09   4.91  -4.49   0.33   2.39  71   562     0  3.0
  4  3346 I5  1316  3115 I6  2945  1831 I5   491  7925 19725  7.0  6.2  0.89  0.11   8.99  -1.98   3.85   5.66  74   445     0  3.3
  5  5327 I5  1407  5317 I6  3219  2364 I5   566 10316 22747  6.7  5.1  1.08  0.12  13.23   1.44   8.26   9.83  74   341     0  3.1
  6  4276 I5  1744  2599 I6  2907  2736 I5   478 11424 24406  8.5  7.9  1.56  0.11  13.94   6.90  10.75  11.39  82   237     0  3.5
  7  3616 J5  1480  1579 J7  2362  2706 J5   523 10766 23343  8.9  8.7  2.05  0.09  16.31   8.79  12.83  13.58  84   179     0  2.9
