722103 ST LUCIE CO INTL       FL  -5  N27 29  W080 22     7  1012
 1991-2010
 MO AVGLO FL SDGLO AVDIR FL SDDIR AVDIF FL SDDIF AVETR AETRN  TOT  OPQ   H2O   TAU  MAX_T  MIN_T  AVG_T  AVGDT  RH  HTDD  CLDD AVWS
  3  5007 J8  1040  4914 J8  2275  1887 J8   560  9140 16535  4.4  4.1  2.85  0.11  24.43  11.94  18.43  20.66  71    42    38  4.1
  4  5353 J8  1420  4268 J8  2506  2380 J8   533 10395 17352  4.9  4.7  3.47  0.15  26.45  17.49  22.03  23.85  71     2   111  4.2
  5  6099 J8  1220  4820 J8  2362  2581 J8   734 11115 17996  5.3  4.5  3.59  0.19  29.82  21.53  25.61  27.18  77     0   228  3.1
  6  5545 J8  1591  3613 J8  2337  2808 J8   514 11348 18278  7.3  6.1  4.91  0.22  32.30  23.75  27.82  29.37  78     0   291  2.3
  7  6122 J8   962  4421 J8  1808  2847 J8   474 11177 18038  5.9  4.8  4.58  0.23  32.00  23.19  27.51  28.66  79    13   300  2.5
  8  5395 J8  1246  3643 J8  1971  2752 J8   463 10575 17389  6.0  5.2  4.77  0.22  32.37  24.08  27.82  29.34  81     0   307  2.3
  9  4544 J8  1225  2999 J8  1742  2438 J8   389  9504 16587  7.3  6.0  4.97  0.19  30.86  23.65  27.13  28.66  79     0   268  2.3
 10  4262 J8   945  4016 J8  1987  1815 J8   395  8065 15765  4.8  4.5  3.91  0.15  28.31  17.91  23.26  25.96  74     0   148  2.7
 11  3334 J8   963  3551 J8  2272  1481 J8   351  6681 15035  4.8  4.6  3.38  0.11  26.14  14.21  20.51  23.07  70    18    73  3.7
 12  2711 J8   797  2773 J8  1978  1398 J8   289  5983 14677  6.4  6.0  2.99  0.08  21.12   8.32  15.03  17.53  82   146    34  3.2
 13  4561 J8  1227  3763 J8   761  2119 J8   571  9002 16525  5.8  5.2  3.76  0.15  27.56  17.34  22.47  24.55  75   375  1879  3.2
 1995
  1  3187 J8  1180  4058 J8  2915  1191 J8   362  6387 14956  4.9  4.7  2.30  0.07  19.07   5.86  12.14  15.51  78   197    15  3.0
  2  4275 J8  1165  5176 J8  2940  1385 J8   539  7629 15676  4.2  3.7  2.34  0.08  25.69  14.66  20.26  22.78  78    15    66  3.7
  3  4741 J8  1124  4337 J8  2215  1933 J8   443  9127 16526  5.4  4.7  2.68  0.10  25.67  15.89  20.85  22.74  67    16    92  4.0
  4  5625 J8  1622  4792 J8  2843  2251 J8   610 10386 17345  5.6  4.8  2.99  0.15  27.34  15.64  22.02  24.13  69     9   104  3.8
  5  6443 J8  1076  5508 J8  2002  2388 J8   542 11110 17989  4.5  3.8  3.57  0.18  29.14  20.71  25.26  26.69  74     0   204  3.4
  6  6063 J8  1113  4214 J8  1915  2863 J8   488 11347 18277  6.2  5.0  4.57  0.21  30.93  23.20  27.08  28.50  80     0   262  3.5
  7  6137 J8  1189  4442 J8  2006  2808 J8   500 11180 18040  5.7  4.5  4.80  0.22  32.28  24.32  28.24  29.64  78     0   309  2.9
  8  5523 J8  1272  4079 J8  2218  2536 J8   509 10583 17392  6.0  5.1  4.95  0.21  32.37  24.08  27.82  29.34  81     0   307  3.2
  9  5317 J8   918  4421 J8  1693  2265 J8   423  9516 16596  5.3  4.2  4.64  0.18  30.86  23.65  27.13  28.66  79     0   268  2.1
 10  4002 J8   950  3328 J8  1975  1975 J8   465  8078 15770  6.4  5.5  4.61  0.14  28.31  17.91  23.26  25.95  74     0   148  3.7
 11  3466 J8   968  4046 J8  2397  1371 J8   364  6691 15043  4.0  3.9  2.90  0.10  25.67  13.40  19.94  22.40  76    28    64  3.0
 12  2837 J8   913  3256 J8  2317  1290 J8   279  5984 14677  5.3  5.0  2.65  0.08  19.44   4.27  11.69  15.08  73   202     1  2.7
 13  4801 J8  1232  4305 J8   655  2021 J8   595  9002 16524  5.3  4.6  3.58  0.15  27.23  16.97  22.14  24.29  76   467  1842  3.3
 1996
  1  3095 J8   962  3768 J8  2694  1308 J8   454  6380 14952  4.8  4.5  2.31  0.07  18.19   4.70  11.19  14.74  70   221     7  3.6
  2  4223 J8  1099  4958 J8  2495  1512 J8   429  7642 15685  3.4  3.3  2.05  0.08  24.68  12.62  18.71  21.48  83    49    59  3.2
  3  5097 J8  1480  5100 J8  2747  1806 J8   547  9162 16545  4.1  3.6  2.26  0.11  27.09  15.91  21.42  23.46  77    12   110  4.2
  4  5744 J8  1681  5219 J8  2707  2134 J8   528 10409 17362  4.1  3.9  2.50  0.15  26.02  15.23  20.95  22.98  71    30    99  3.8
  5  5909 J8  1322  4533 J8  2402  2617 J8   582 11120 18002  5.2  4.6  3.57  0.19  28.78  20.32  24.88  26.37  70     0   193  3.4
  6  5514 J8  1547  3475 J8  2428  3010 J8   551 11347 18278  6.3  5.4  4.40  0.21  31.28  20.54  25.96  27.24  77    21   248  3.0
  7  6190 J8   824  4653 J8  1498  2823 J8   520 11172 18028  2.9  2.6  4.22  0.23  32.28  24.32  28.24  29.64  78     0   309  3.1
  8  5712 J8   730  4648 J8  1249  2529 J8   403 10563 17372  3.0  2.7  4.42  0.21  32.42  23.85  27.69  29.25  81     0   304  2.6
  9  4735 J8   776  3230 J8  1364  2521 J8   396  9485 16577  5.7  5.2  4.31  0.18  31.22  23.66  27.24  28.82  79     0   273  2.8
 10  3542 J8  1052  2868 J8  2206  1904 J8   435  8042 15756  6.0  5.5  3.82  0.14  28.26  17.76  23.17  25.87  75     0   145  3.8
 11  2943 J8   976  2850 J8  2138  1494 J8   331  6663 15029  5.5  5.1  2.74  0.10  25.87  13.24  19.96  22.54  74    27    63  4.5
 12  2712 J8   809  2983 J8  2043  1344 J8   297  5980 14677  5.3  5.0  2.46  0.08  23.00  11.34  17.21  19.97  80    80    45  2.7
 13  4618 J8  1269  4024 J8   919  2083 J8   604  8997 16522  4.7  4.3  3.25  0.15  27.42  16.96  22.22  24.36  76   441  1856  3.4
 1997
  1  3082 J8   830  3557 J8  2122  1361 J8   354  6404 14967  5.0  4.6  2.35  0.07  19.95   6.16  12.92  16.57  76   164     1  3.2
  2  3710 J8   972  3621 J8  1986  1738 J8   314  7656 15698  5.2  4.8  2.83  0.08  24.45  12.39  18.50  21.26  83    49    52  3.9
  3  4379 J8  1043  3517 J8  1852  2181 J8   366  9155 16547  5.1  4.9  2.93  0.10  27.69  17.60  22.45  24.47  83     6   140  3.9
  4  5028 J8  1425  3523 J8  2189  2549 J8   557 10405 17360  6.1  5.4  3.20  0.15  26.57  15.66  21.42  23.58  76     9    93  4.3
  5  5439 J8  1466  3678 J8  2120  2756 J8   495 11120 18004  6.1  5.5  3.72  0.18  29.39  20.41  25.11  26.67  77     0   204  3.3
  6  5603 J8   822  3521 J8  1517  3064 J8   475 11348 18280  6.4  5.4  4.08  0.21  32.16  23.88  27.84  29.37  78     0   291  2.8
  7  5619 J8   817  3378 J8  1490  3174 J8   482 11174 18034  6.3  5.3  4.59  0.22  32.28  24.32  28.24  29.64  78     0   309  1.9
  8  5187 J8   849  3151 J8  1476  2980 J8   463 10567 17377  6.3  5.4  4.67  0.21  32.37  24.08  27.82  29.34  81     0   307  1.8
  9  4335 J8   704  2455 J8  1286  2692 J8   405  9491 16578  6.9  5.8  4.73  0.18  30.86  23.65  27.13  28.66  79     0   268  2.9
 10  3764 J8   995  3083 J8  1784  1948 J8   337  8051 15756  5.5  4.8  3.27  0.14  28.31  17.91  23.26  25.96  74     0   148  3.2
 11  2877 J8   933  2581 J8  2001  1561 J8   349  6670 15027  5.9  5.4  3.22  0.10  25.80  14.13  20.27  22.74  76    21    70  3.0
 12  2671 J8   978  2923 J8  2737  1312 J8   420  5981 14678  6.1  5.7  2.80  0.08  19.72   5.46  12.23  15.95  73   180     2  3.2
 13  4308 J8  1081  3249 J8   413  2276 J8   680  9002 16525  5.9  5.3  3.53  0.15  27.46  17.14  22.27  24.52  78   430  1884  3.1
 1998
  1  3215 K4  1051  3794 K6  2674  1361 K4   468  6396 14961  6.3  5.9  2.55  0.07  22.65  11.70  17.07  19.66  78    69    34  3.5
  2  3989 K4  1556  4785 K6  3295  1362 K4   531  7643 15688  4.5  4.3  2.36  0.08  23.85  12.55  18.25  20.90  79    46    42  4.4
  3  5445 K4  1415  5921 K6  2755  1718 K4   604  9142 16537  4.9  4.5  2.26  0.10  27.69  17.60  22.45  24.47  83     6   140  4.3
  4  6316 K4  1154  5750 K6  2204  2285 K4   575 10396 17353  4.1  3.7  2.48  0.15  26.57  15.66  21.42  23.58  76     9    93  4.2
  5  6759 K4  1396  5931 K6  2452  2330 K4   589 11116 17996  4.1  3.8  3.20  0.18  30.36  20.47  25.44  27.10  80     0   220  2.9
  6  6946 K4   897  5967 K6  1620  2438 K4   420 11348 18278  4.9  4.1  4.05  0.21  32.30  23.87  27.82  29.37  78     0   293  2.9
  7  6160 K4  1296  4756 K6  1894  2586 K4   382 11177 18037  5.7  5.0  4.79  0.22  32.28  24.32  28.24  29.64  78     0   309  2.5
  8  6100 K4  1205  5260 K6  1921  2200 K4   363 10574 17388  5.3  4.7  4.83  0.21  32.37  24.08  27.82  29.34  81     0   307  2.5
  9  4910 K4  1006  3917 K6  1810  2211 K4   411  9503 16586  7.2  6.1  4.93  0.18  30.67  23.53  27.08  28.63  79     0   263  2.9
 10  4774 K4   739  5109 K6  1568  1757 K4   392  8064 15765  4.6  4.2  3.44  0.14  28.32  17.91  23.32  25.99  74     0   148  2.9
 11  3870 K4   902  4999 K6  1983  1323 K4   325  6680 15035  4.5  4.3  2.68  0.10  25.77  17.70  21.77  23.41  77     8   110  2.4
 12  3494 K4   622  4974 K6  1975  1190 K4   373  5982 14677  4.6  4.3  2.54  0.08  22.45  12.14  17.12  19.62  77    66    34  2.8
 13  5165 K4  1309  5097 K6   733  1897 K4   500  9002 16525  5.1  4.6  3.34  0.15  27.94  18.46  23.15  25.14  78   206  1993  3.2
 1999
  1  3534 K4   878  4768 K6  2285  1269 K4   399  6388 14957  4.6  4.4  2.18  0.07  23.35  12.19  17.97  20.49  73    61    44  3.4
  2  4668 K4   975  5994 K6  2141  1321 K4   424  7630 15676  3.4  3.4  1.93  0.08  19.57   7.80  13.78  16.23  72   143    13  3.2
  3  5875 K4  1083  6740 K6  2179  1656 K4   564  9129 16526  3.1  2.9  1.80  0.10  22.15   9.89  16.27  18.96  72    85    14  3.1
  4  6392 K4  1435  6074 K6  2380  2024 K4   523 10387 17347  4.3  4.1  2.56  0.15  26.45  17.49  22.03  23.85  71     2   111  3.2
  5  6792 K4   984  5918 K6  1694  2407 K4   416 11111 17990  4.9  4.3  2.91  0.18  29.82  21.53  25.61  27.18  77     0   228  3.3
  6  5275 K4  1772  3555 K6  2297  2567 K4   426 11347 18277  7.5  6.0  4.66  0.21  32.30  23.87  27.82  29.37  78     0   293  2.4
  7  6628 K4   843  5439 K6  1515  2525 K4   334 11180 18040  4.6  4.0  4.22  0.22  31.49  22.94  26.98  28.47  84     0   275  2.9
  8  5507 K4  1349  4256 K6  1897  2377 K4   335 10582 17391  3.2  2.8  4.87  0.21  32.33  23.27  26.95  28.53  83     0   294  2.2
  9  4716 K4  1381  3765 K6  2264  2185 K4   422  9514 16596  4.8  4.1  4.55  0.18  30.55  22.53  26.29  28.00  81     0   246  2.9
 10  3911 K4  1371  3610 K6  2376  1766 K4   422  8077 15770  5.4  4.9  3.71  0.14  27.74  21.34  24.38  25.64  80     0   192  3.9
 11  3969 K4   557  4938 K6  1440  1422 K4   307  6690 15041  4.0  3.9  2.25  0.10  25.47  17.13  21.26  22.96  77     4    94  3.3
 12  3169 K4  1046  4524 K6  2679  1111 K4   359  5984 14677  4.3  4.2  2.40  0.08  22.66  12.87  17.75  20.12  79    56    39  2.4
 13  5036 K4  1237  4965 K6  1069  1886 K4   529  9002 16524  4.5  4.1  3.17  0.15  26.99  17.74  22.26  24.15  77   352  1842  3.0
 2000
  1  3450 K4  1028  4913 K6  2515  1144 K4   354  6381 14952  3.6  3.4  1.89  0.07  22.28  10.51  16.50  19.49  77    80    20  2.9
  2  4565 K4  1246  5685 K6  2691  1358 K4   496  7643 15686  3.6  3.5  1.88  0.08  22.48  12.17  17.40  19.76  75    54    25  3.0
