722016 MARATHON AIRPORT       FL  -5  N24 44  W081  3     2  1013
 1991-2010
 MO AVGLO FL SDGLO AVDIR FL SDDIR AVDIF FL SDDIF AVETR AETRN  TOT  OPQ   H2O   TAU  MAX_T  MIN_T  AVG_T  AVGDT  RH  HTDD  CLDD AVWS
  1  3683 J8   645  4121 J8  1683  1502 J8   320  6831 15206  4.2  3.8  2.95  0.14  24.62  18.70  21.52  22.66  84     5   108  4.3
  2  4510 J8  1055  4797 J8  2316  1623 J8   465  8007 15829  4.0  3.7  3.11  0.15  26.42  20.70  23.27  24.35  82     3   149  3.7
  3  5596 J8  1089  5617 J8  2238  1837 J8   485  9382 16550  3.2  3.0  2.93  0.15  26.50  20.80  23.55  24.57  78     0   165  3.6
  4  5908 J8  1169  5141 J8  2233  2230 J8   520 10481 17239  4.4  3.8  3.34  0.15  29.24  23.90  26.29  27.36  77     0   247  3.5
  5  6673 J8  1207  5823 J8  2138  2309 J8   550 11067 17782  3.8  3.4  3.90  0.16  30.06  24.82  27.28  28.10  74     0   282  2.8
  6  6294 J8  1303  5031 J8  2331  2495 J8   561 11235 18011  5.5  4.3  4.59  0.16  31.86  27.10  29.20  29.94  74     0   334  2.8
  7  6202 J8  1317  4922 J8  2206  2524 J8   529 11097 17798  4.8  4.0  4.42  0.18  31.52  26.68  29.04  29.63  72     0   334  3.1
  8  5866 J8  1112  4766 J8  1832  2397 J8   438 10609 17235  5.8  4.4  4.62  0.15  31.03  26.03  28.39  29.19  76     0   316  2.2
  9  5308 J8  1149  4451 J8  2209  2195 J8   551  9687 16557  6.1  4.9  4.84  0.15  30.67  26.21  28.16  28.97  77     0   303  2.5
 10  4955 J8   684  5292 J8  1906  1687 J8   551  8387 15860  3.8  3.2  3.97  0.14  29.27  24.39  26.78  27.68  77     0   264  2.9
 11  3730 J8   936  3959 J8  1971  1544 J8   349  7096 15247  5.0  4.2  3.48  0.15  27.48  23.09  25.08  25.91  81     0   209  3.8
 12  3430 J8   734  4088 J8  1977  1331 J8   321  6435 14950  4.1  3.7  2.99  0.14  25.58  20.83  22.86  23.86  78     0   151  3.5
 13  5179 J8  1112  4834 J8   597  1973 J8   429  9193 16522  4.6  3.9  3.76  0.15  28.69  23.60  25.95  26.85  77     8  2863  3.2
 1995
  1  3681 J8   882  4273 J8  2280  1406 J8   381  6823 15200  4.6  4.2  2.53  0.12  23.19  17.96  20.50  21.53  77    13    82  3.5
  2  4739 J8   822  5366 J8  1798  1561 J8   423  7995 15822  3.4  3.0  2.38  0.14  23.60  17.51  20.52  21.73  75    16    79  3.3
  3  5560 J8  1196  5619 J8  2211  1822 J8   453  9370 16548  3.7  3.4  2.68  0.14  25.75  20.23  22.91  23.91  76     0   144  3.5
  4  5876 J8  1339  5042 J8  2486  2243 J8   575 10473 17234  5.0  4.4  3.12  0.14  28.12  22.96  25.48  26.43  72     0   216  2.9
  5  6914 J8   941  6689 J8  1894  2053 J8   565 11063 17779  3.4  2.7  3.63  0.15  30.57  25.00  27.73  28.67  74     0   293  2.1
  6  6010 J8  1448  4545 J8  2538  2618 J8   581 11235 18012  5.6  4.7  4.67  0.15  30.71  25.65  28.03  28.72  77     0   295  2.4
  7  6054 J8  1162  4356 J8  2176  2735 J8   637 11099 17803  5.8  4.6  4.78  0.17  31.65  27.05  29.16  29.86  74     0   342  1.8
