722039 FORT LAUDERDALE        FL  -5  N26 12  W080 10     4  1013
 1991-2010
 MO AVGLO FL SDGLO AVDIR FL SDDIR AVDIF FL SDDIF AVETR AETRN  TOT  OPQ   H2O   TAU  MAX_T  MIN_T  AVG_T  AVGDT  RH  HTDD  CLDD AVWS
 11  3098 J8   984  2855 J8  2011  1613 J8   334  6859 15129  5.4  5.3  2.95  0.10  27.66  19.89  23.73  25.27  67     0   163  6.2
 12  3079 J8   715  3556 J8  1866  1388 J8   265  6192 14809  4.7  4.6  2.74  0.08  21.67  11.63  16.64  18.63  64    84    31  3.6
 13  4872 J8  1217  4321 J8  1022  2114 J8   590  9089 16520  4.3  3.9  3.47  0.15  28.24  20.43  24.22  25.65  71   138  2335  4.2
 1997
  1  3339 J8   860  3944 J8  2340  1438 J8   407  6608 15080  4.7  4.4  2.67  0.07  22.70  13.96  18.47  20.35  64    50    50  3.7
  2  3874 J8   873  3668 J8  1877  1820 J8   373  7828 15762  5.1  4.9  3.09  0.08  26.17  19.25  22.57  23.98  72     1   123  4.9
  3  4588 J8  1017  3831 J8  1872  2212 J8   378  9269 16551  4.8  4.6  3.10  0.11  27.85  18.73  23.35  25.10  67     1   154  4.7
  4  4678 J8  1585  3036 J8  2362  2575 J8   561 10448 17310  6.1  5.8  3.39  0.15  27.96  19.92  24.06  25.53  63     1   169  5.1
  5  5501 J8  1012  3468 J8  1589  2949 J8   396 11100 17903  5.5  5.0  4.00  0.19  29.89  22.27  25.95  27.19  68     0   240  4.0
  6  5384 J8  1156  3045 J8  1562  3120 J8   404 11298 18152  6.2  5.4  4.52  0.21  30.93  23.71  26.94  28.01  73     0   270  3.2
  7  5363 J8   780  3130 J8  1364  3060 J8   479 11139 17915  5.7  5.3  4.74  0.23  31.66  24.97  27.89  28.82  72     0   310  2.6
  8  5146 J8   733  3033 J8  1276  2969 J8   452 10586 17304  6.0  5.1  4.76  0.21  32.81  25.45  28.76  29.99  74     0   335  2.1
  9  4147 J8  1030  2242 J8  1503  2651 J8   384  9580 16563  6.9  6.2  5.09  0.19  30.77  24.53  27.44  28.58  78     0   280  2.9
 10  4030 J8   824  3154 J8  1475  2120 J8   330  8203 15799  5.8  5.2  3.47  0.14  28.20  22.08  25.03  26.16  71     3   215  3.8
 11  2934 J8  1012  2524 J8  2096  1622 J8   304  6865 15129  6.3  5.6  3.57  0.11  27.16  19.93  23.60  24.85  70     0   156  3.6
 12  2767 J8   888  2947 J8  2203  1366 J8   270  6193 14806  5.3  5.1  2.95  0.08  23.74  15.42  19.42  21.11  70    37    76  3.7
 13  4313 J8   959  3169 J8   500  2325 J8   651  9093 16523  5.7  5.2  3.78  0.15  28.32  20.85  24.46  25.81  70    92  2377  3.7
 1998
  1  3420 K4   867  3877 K6  2416  1502 K4   452  6601 15076  6.9  6.6  2.91  0.07  23.46  14.16  18.77  20.93  71    38    53  4.5
  2  4121 K4  1450  4532 K6  3042  1575 K4   609  7816 15754  5.0  4.5  2.44  0.08  23.23  13.90  18.66  20.20  68    39    46  5.0
  3  5211 K4  1532  5276 K6  2888  1905 K4   598  9257 16544  5.2  4.9  2.47  0.11  25.43  16.25  21.03  22.72  67    21    99  5.4
  4  6475 K4  1017  5937 K6  1677  2291 K4   440 10439 17305  4.7  4.6  2.33  0.15  26.92  18.53  22.73  24.23  64     0   132  5.3
  5  6724 K4  1504  5899 K6  2520  2291 K4   585 11096 17894  4.1  3.8  3.09  0.19  29.31  21.84  25.39  26.63  70     0   225  3.3
  6  6874 K4   816  5782 K6  1548  2474 K4   382 11298 18151  4.9  4.3  4.19  0.21  30.64  23.91  26.95  27.83  79     0   268  3.4
  7  6185 K4  1216  4803 K6  1831  2578 K4   376 11142 17924  4.5  4.0  4.63  0.23  33.03  25.26  28.68  29.78  75     0   335  2.9
  8  6149 K4  1001  5104 K6  1560  2350 K4   363 10593 17318  4.9  4.2  4.77  0.21  32.71  25.65  28.90  30.11  75     0   336  3.1
  9  4550 K4  1453  3524 K6  2125  2175 K4   451  9591 16571  5.4  5.0  4.77  0.19  31.47  25.39  27.99  29.09  78     0   303  3.8
 10  4556 K4   945  4553 K6  1819  1870 K4   394  8216 15807  4.3  4.0  3.71  0.14  30.03  23.55  26.60  27.99  72     0   262  4.0
 11  3798 K4   967  4619 K6  2094  1421 K4   354  6875 15136  4.5  4.2  2.88  0.11  27.37  20.40  23.73  25.17  78     0   167  3.2
 12  3429 K4   726  4462 K6  2030  1296 K4   332  6194 14808  4.4  4.3  2.68  0.08  25.82  18.90  22.23  23.74  77    12   137  3.6
 13  5124 K4  1308  4864 K6   768  1977 K4   443  9093 16524  4.9  4.5  3.41  0.15  28.28  20.64  24.30  25.70  73   110  2362  4.0
 1999
  1  3578 K4  1018  4635 K6  2089  1325 K4   302  6593 15071  4.8  4.6  2.35  0.07  24.64  16.67  20.74  22.39  73    26    98  4.1
  2  4689 K4  1098  5755 K6  2303  1462 K4   430  7803 15749  3.2  3.1  2.07  0.08  24.90  14.96  19.95  22.04  70    19    64  3.2
  3  5711 K4   996  6133 K6  1980  1864 K4   495  9244 16538  2.9  2.7  1.88  0.11  25.68  15.35  20.84  22.84  65     9    77  3.8
  4  6639 K4  1053  6429 K6  2007  2033 K4   508 10430 17290  2.5  2.4  2.70  0.15  29.60  20.07  24.65  26.40  68     0   195  3.7
  5  6464 K4  1076  5362 K6  1804  2484 K4   416 11091 17889  2.9  2.8  3.06  0.19  30.16  21.06  25.41  26.83  70     0   226  3.5
  6  4740 K4  1646  2955 K6  1975  2487 K4   431 11297 18149  5.5  4.8  4.63  0.21  29.68  23.60  26.36  27.09  82     0   249  3.0
  7  6328 K4  1041  4939 K6  1680  2645 K4   333 11145 17927  3.7  3.4  4.18  0.23  32.03  25.23  28.50  29.57  73     0   319  3.5
  8  5067 K4  1570  3753 K6  2026  2354 K4   400 10600 17321  4.2  3.4  4.84  0.21  31.97  24.39  27.62  28.73  81     0   305  2.4
  9  4419 K4  1491  3341 K6  2082  2154 K4   458  9602 16581  5.1  4.3  4.55  0.19  31.07  24.16  27.28  28.58  80     0   279  3.2
 10  3923 K4  1306  3498 K6  2402  1864 K4   435  8229 15816  5.5  4.9  3.83  0.14  28.40  22.78  25.53  26.60  78     0   225  4.5
 11  3850 K4   640  4460 K6  1649  1551 K4   351  6885 15141  4.4  4.2  2.55  0.11  26.27  19.70  22.79  24.18  70     0   140  4.3
 12  3102 K4   881  3827 K6  2444  1331 K4   379  6196 14807  5.0  4.8  2.39  0.08  24.52  16.71  20.44  22.26  74    25    96  3.2
 13  4876 K4  1188  4591 K6  1151  1963 K4   472  9093 16523  4.1  3.8  3.25  0.15  28.24  20.39  24.18  25.63  74    80  2273  3.5
 2000
  1  3701 K4   919  5041 K6  2279  1231 K4   420  6586 15065  3.2  3.1  1.99  0.07  23.94  14.61  19.40  21.56  69    31    61  3.5
  2  4595 K4  1135  5472 K6  2276  1509 K4   485  7816 15755  4.2  4.1  2.01  0.08  24.28  15.86  19.97  21.71  72    19    69  3.7
  3  5414 K4  1156  5382 K6  2093  2007 K4   424  9278 16551  4.0  3.8  2.50  0.11  27.32  19.03  23.08  24.67  72     0   150  3.9
  4  6174 K4  1525  5546 K6  2404  2223 K4   542 10452 17304  4.0  3.8  2.39  0.15  27.97  19.07  23.44  25.01  70     0   156  4.2
  5  6849 K4   787  5856 K6  1501  2518 K4   468 11100 17900  3.7  3.5  3.03  0.19  29.94  22.84  26.22  27.39  71     0   250  4.0
  6  6367 K4  1217  4950 K6  1862  2626 K4   372 11297 18148  4.3  3.8  4.25  0.21  31.07  24.40  27.54  28.55  77     0   282  3.8
  7  5781 K4  1079  4105 K6  1660  2684 K4   331 11137 17916  5.0  4.2  4.93  0.23  32.29  24.61  27.82  28.87  77     0   314  2.8
  8  5740 K4  1225  4473 K6  1690  2408 K4   290 10582 17303  4.2  3.6  4.64  0.21  32.19  25.03  28.23  29.40  75     0   319  3.4
  9  5128 K4  1102  4344 K6  1812  2199 K4   317  9573 16564  4.9  4.2  4.97  0.18  31.63  25.20  28.11  29.38  80     0   303  3.1
 10  4185 K4  1133  4018 K6  1940  1782 K4   325  8194 15804  4.5  4.3  3.24  0.14  28.35  21.48  24.60  26.03  74     0   204  3.7
 11  3914 K4   877  4662 K6  1871  1472 K4   290  6858 15128  4.1  3.9  2.62  0.10  26.40  17.43  22.04  23.83  75     5   112  3.3
 12  3085 K4   894  3565 K6  2124  1381 K4   360  6192 14808  5.5  5.3  2.41  0.08  23.29  15.90  19.63  21.09  76    39    78  4.0
 13  5078 K4  1179  4784 K6   707  2003 K4   516  9089 16521  4.3  4.0  3.25  0.15  28.22  20.45  24.17  25.62  74    94  2297  3.6
 2001
  1  3974 K4   769  5850 K6  2030  1102 K4   422  6609 15081  3.3  3.2  1.78  0.07  21.58  10.90  16.15  18.61  72    97    33  3.3
  2  4735 K4   923  5716 K6  1992  1535 K4   440  7830 15764  3.6  3.4  2.57  0.08  26.58  19.06  22.62  24.16  70     2   128  4.1
  3  5240 K4  1337  5320 K6  2549  1916 K4   560  9271 16551  3.7  3.5  2.49  0.11  26.97  17.26  22.07  23.88  69     8   126  4.2
  4  6107 K4  1340  5506 K6  2325  2244 K4   558 10449 17310  3.8  3.6  2.60  0.15  27.57  20.00  23.77  25.14  63     0   164  4.8
  5  6124 K4  1652  4794 K6  2498  2525 K4   472 11101 17904  4.9  4.3  3.32  0.19  28.77  21.81  25.02  26.14  67     0   216  4.5
  6  5884 K4  1535  4525 K6  1990  2454 K4   323 11298 18153  4.4  3.6  4.36  0.21  31.44  23.87  27.33  28.46  72     0   280  3.3
  7  5559 K4  1644  4078 K6  2151  2524 K4   316 11139 17915  4.7  4.0  4.77  0.23  31.58  24.19  27.59  28.66  76     0   296  3.7
  8  5722 K4  1531  4500 K6  2117  2362 K4   400 10585 17300  4.3  3.7  4.86  0.21  32.16  25.58  28.65  29.77  74     0   327  3.4
