722010 KEY WEST INTL ARPT     FL  -5  N24 33  W081 45     1  1013
 1991-2010
 MO AVGLO FL SDGLO AVDIR FL SDDIR AVDIF FL SDDIF AVETR AETRN  TOT  OPQ   H2O   TAU  MAX_T  MIN_T  AVG_T  AVGDT  RH  HTDD  CLDD AVWS
  2  5159 I5   824  6487 I6  1845  1321 I5   398  8031 15832  1.5  1.4  2.11  0.14  23.37  15.75  19.58  21.24  75    36    71  4.8
  3  5406 J7  1364  5344 J7  2408  1823 J7   432  9416 16564  4.2  3.9  2.61  0.15  23.61  18.38  20.97  21.86  75    18   101  4.0
  4  6422 J7   965  6037 J8  1858  2086 J7   501 10497 17240  4.0  3.0  2.83  0.16  26.63  21.87  24.13  24.95  74     0   178  3.6
  5  6354 J8  1142  5494 J8  1965  2344 J8   488 11066 17766  4.1  3.5  3.98  0.16  29.18  24.65  26.96  27.70  76     0   266  3.3
  6  6514 J8  1256  5902 J8  2372  2232 J8   622 11226 17995  4.1  3.2  4.68  0.16  30.50  25.60  28.07  28.79  76     0   292  2.5
  7  7354 J8   416  7272 J8  1390  1960 J8   581 11086 17776  1.7  1.2  4.45  0.18  31.57  27.15  29.30  29.92  76     0   342  3.2
  8  6877 J8   884  7216 J8  2046  1711 J8   585 10601 17216  2.2  1.6  4.65  0.14  31.27  26.21  28.71  29.60  77     0   323  2.7
  9  6009 J8   623  6326 J8  1337  1767 J8   413  9682 16545  2.8  1.9  4.51  0.15  31.10  26.13  28.66  29.52  75     0   309  2.4
 10  4465 J8   753  4215 J8  1422  1826 J8   313  8387 15860  4.2  3.8  4.38  0.15  28.08  23.85  26.03  26.70  80     0   237  4.0
 11  3733 J8   954  4241 J8  1934  1412 J8   301  7107 15256  3.8  3.5  3.15  0.16  26.47  21.92  24.00  24.79  74     0   176  4.7
 12  3443 J8   940  4436 J8  2045  1205 J8   271  6462 14970  3.4  2.9  2.85  0.12  25.09  19.88  22.29  23.43  76     7   136  3.4
 13  5475 J7  1318  5670 J8  1062  1746 J7   379  9201 16519  3.3  2.8  3.57  0.15  27.50  22.39  24.90  25.82  76    82  2510  3.6
 1997
  1  3975 J8   941  5288 J8  2352  1159 J8   331  6868 15225  2.9  2.8  2.76  0.13  24.13  18.94  21.49  22.57  76    16   115  3.5
  2  4687 J7  1045  5544 J7  2227  1432 J7   414  8045 15846  2.8  2.5  3.13  0.14  26.20  21.70  23.70  24.65  80     1   159  3.5
  3  5697 J6   995  5854 J7  1733  1808 J6   364  9410 16560  2.9  2.7  3.12  0.15  27.60  22.70  25.15  26.11  75     0   211  3.5
  4  6077 J6  1165  5529 J7  2245  2108 J6   575 10495 17244  4.1  3.6  3.63  0.16  27.52  22.92  25.26  26.10  75     0   207  3.6
  5  6543 J6   793  5715 J7  1487  2380 J6   499 11067 17771  3.5  2.8  3.93  0.17  30.15  25.23  27.66  28.48  75     0   290  3.0
  6  6739 J6  1160  6154 J7  2194  2226 J6   597 11227 17997  3.4  2.8  4.48  0.16  30.68  26.24  28.53  29.16  75     0   304  3.0
  7  6742 J6   835  6259 J7  1717  2197 J6   526 11088 17777  2.9  2.2  4.74  0.18  31.56  26.23  29.03  29.75  73     0   328  2.3
  8  6567 J6   782  6560 J7  1685  1855 J6   521 10603 17216  3.2  2.4  4.69  0.14  31.76  26.60  29.23  30.06  71     0   336  2.3
  9  5620 J5   718  5459 J7  1310  1890 J5   330  9687 16542  3.9  2.9  5.17  0.15  30.13  25.26  27.71  28.55  78     0   281  2.5
 10  4903 J6   882  5378 J7  1854  1598 J6   414  8394 15856  3.2  2.7  3.66  0.15  28.19  23.79  25.92  26.79  74     0   237  3.4
 11  3846 J7   813  4335 J8  1714  1461 J7   248  7113 15254  4.2  3.5  3.80  0.16  26.23  21.94  23.90  24.63  78     0   173  3.6
 12  3268 J6  1021  3948 J7  2454  1267 J6   319  6463 14968  4.3  3.9  3.16  0.13  23.70  19.13  21.47  22.33  79     9   105  4.2
 13  5389 J6  1228  5502 J7   746  1782 J6   401  9205 16521  3.4  2.9  3.86  0.15  28.15  23.39  25.75  26.60  76    27  2746  3.2
 1998
  1  3697 K4  1038  4184 K6  2317  1483 K4   409  6860 15220  4.5  3.8  3.04  0.13  23.66  19.10  21.34  22.30  80     7   102  4.7
  2  4380 K4  1279  4349 K6  2426  1748 K4   455  8033 15840  4.5  4.3  2.54  0.14  23.93  18.86  21.45  22.29  78     5    91  5.3
  3  5919 K4  1203  6058 K6  1976  1844 K4   352  9398 16549  3.1  2.9  2.54  0.15  23.80  18.94  21.36  22.19  74    13   107  5.8
  4  7116 K4   576  7217 K6  1369  1863 K4   457 10487 17231  2.4  2.2  2.44  0.16  26.71  22.52  24.45  25.32  73     0   188  5.5
  5  6974 K4  1201  6343 K6  2330  2157 K4   654 11063 17770  2.7  1.9  3.22  0.17  29.01  23.95  26.53  27.44  77     0   253  3.6
  6  7226 K4   673  6842 K6  1630  2093 K4   545 11227 17996  2.8  2.3  4.14  0.16  31.93  27.10  29.40  30.20  73     0   336  3.3
  7  6611 K4  1405  5847 K6  2130  2149 K4   411 11090 17780  3.3  2.6  4.57  0.18  32.06  27.51  29.60  30.28  74     0   355  3.8
  8  6421 K4  1246  6104 K6  2117  1948 K4   473 10610 17227  3.6  2.8  4.87  0.14  31.87  26.74  29.39  30.25  75     0   340  3.4
  9  5208 K4  1484  4453 K6  2404  2091 K4   539  9697 16554  4.6  3.4  4.99  0.15  30.72  26.53  28.68  29.36  79     0   309  5.2
 10  4880 K4   848  4833 K6  1642  1885 K4   328  8406 15864  3.2  2.6  3.82  0.15  29.41  24.87  26.95  27.92  76     0   273  4.8
 11  4074 K4   851  4538 K6  1582  1576 K4   299  7122 15259  2.9  2.5  2.99  0.16  27.30  22.86  24.92  25.79  78     0   202  4.7
 12  3640 K4   677  4391 K6  1580  1432 K4   238  6464 14969  3.2  2.9  2.84  0.13  25.91  21.70  23.72  24.57  81     0   170  4.7
 13  5512 K4  1365  5430 K6  1085  1856 K4   253  9205 16521  3.4  2.8  3.50  0.15  28.03  23.39  25.65  26.49  76    25  2726  4.6
 1999
  1  3793 K4  1035  4481 K6  1982  1453 K4   351  6853 15215  3.4  3.2  2.45  0.13  24.72  19.77  22.08  23.06  78     9   130  5.4
  2  4887 K4  1031  5466 K6  2032  1644 K4   311  8020 15835  2.4  2.2  2.12  0.14  24.51  19.34  22.00  23.03  74     6   106  4.4
  3  6019 K4   950  6142 K6  1559  1954 K4   353  9387 16545  1.8  1.5  1.96  0.15  25.13  19.19  22.29  23.36  75     1   120  4.6
  4  6809 K4  1006  6550 K6  1573  2091 K4   377 10479 17226  2.7  1.9  2.71  0.16  28.17  23.34  25.67  26.61  79     0   223  4.6
  5  7054 K4   822  6458 K6  1427  2244 K4   390 11060 17767  2.7  2.1  3.13  0.17  29.49  24.14  26.93  27.82  77     0   263  3.6
  6  5885 K4  1474  4354 K6  2242  2540 K4   487 11226 17994  4.5  3.6  4.73  0.16  30.43  25.94  28.16  28.76  79     0   296  3.5
  7  6342 K4  1302  5342 K6  1903  2376 K4   372 11093 17785  4.0  3.4  4.21  0.18  31.17  26.69  28.81  29.51  77     0   329  4.0
  8  5511 K4  1690  4635 K6  2441  2190 K4   450 10616 17231  4.6  4.0  4.82  0.14  31.32  26.35  29.03  29.80  75     0   326  3.3
  9  5217 K4  1250  4473 K6  2098  2126 K4   365  9707 16562  5.2  4.4  4.69  0.15  31.09  26.00  28.60  29.52  77     0   306  4.3
 10  4129 K4  1506  3888 K6  2464  1755 K4   418  8418 15877  4.2  3.5  4.12  0.15  28.55  24.38  26.52  27.23  78     0   252  5.0
 11  4135 K4   628  4522 K6  1571  1613 K4   338  7131 15266  2.9  2.5  2.71  0.16  25.76  21.74  23.51  24.26  77     0   163  5.6
 12  3627 K4   632  4268 K6  1636  1465 K4   313  6466 14969  3.9  3.5  2.47  0.13  24.68  19.69  21.89  23.07  79     3   122  4.3
 13  5284 K4  1180  5048 K6   916  1954 K4   363  9205 16523  3.5  3.0  3.34  0.15  27.92  23.05  25.46  26.33  77    18  2635  4.4
 2000
  1  4127 K4   651  5195 K6  1612  1407 K4   309  6846 15211  2.7  2.4  2.34  0.13  24.11  18.30  21.14  22.35  78     7    96  4.6
  2  4791 K4  1193  5388 K6  2200  1605 K4   365  8032 15836  2.9  2.7  2.40  0.14  24.06  18.93  21.33  22.42  79     7    99  4.5
  3  5927 K4   705  5799 K6  1452  2059 K4   407  9418 16564  3.3  2.6  2.86  0.15  27.21  21.24  24.18  25.39  74     0   183  4.2
  4  6708 K4   968  6252 K6  1651  2167 K4   369 10498 17242  3.0  2.5  2.57  0.16  27.21  21.38  24.38  25.47  71     0   179  4.8
  5  7179 K4   645  6625 K6  1268  2230 K4   425 11067 17767  2.6  2.3  3.24  0.16  29.64  24.53  26.94  27.83  72     0   271  4.3
  6  6704 K4  1151  5812 K6  1944  2275 K4   425 11226 17995  4.1  3.2  4.43  0.16  30.86  26.29  28.46  29.11  76     0   307  4.2
  7  6698 K4  1127  5775 K6  1917  2308 K4   441 11086 17775  3.6  3.0  4.55  0.18  31.97  26.90  29.30  30.08  75     0   344  3.0
  8  5920 K4  1217  5016 K6  1958  2231 K4   424 10600 17216  4.2  3.4  4.61  0.14  31.09  25.95  28.57  29.45  77     0   316  4.0
  9  5652 K4  1040  5265 K6  1900  1993 K4   454  9680 16545  4.2  3.1  4.96  0.15  31.29  26.38  28.74  29.70  79     0   315  3.9
 10  4714 K4  1136  4895 K6  2125  1713 K4   427  8385 15860  2.6  2.3  3.45  0.15  27.82  23.33  25.36  26.30  76     0   225  4.8
 11  4074 K4   826  4477 K6  1657  1578 K4   261  7106 15256  3.4  3.2  2.99  0.16  25.92  21.26  23.40  24.30  77     0   158  4.9
 12  3246 K4   959  3468 K6  2214  1478 K4   345  6462 14970  5.1  4.7  2.96  0.12  22.99  18.86  20.72  21.38  81    14    95  5.4
 13  5478 K4  1267  5331 K6   836  1920 K4   340  9201 16520  3.5  3.0  3.45  0.15  27.85  22.78  25.21  26.15  76    29  2588  4.4
 2001
  1  4122 K4   678  5179 K6  1530  1413 K4   282  6869 15226  2.8  2.5  2.07  0.13  21.11  15.16  17.96  19.17  78    49    43  4.6
  2  4727 K4   951  5033 K6  2014  1757 K4   370  8046 15848  3.5  3.2  2.94  0.14  26.04  21.51  23.49  24.48  83     0   153  4.9
  3  6150 K4   505  6286 K6  1129  1937 K4   375  9412 16561  2.8  2.4  2.67  0.15  26.15  20.41  23.32  24.45  79     2   155  4.5
  4  6501 K4  1312  6103 K6  2164  2129 K4   437 10496 17245  3.6  2.7  2.84  0.16  27.39  22.48  24.75  25.73  72     0   198  5.4
  5  6229 K4  1632  5004 K6  2546  2478 K4   500 11068 17771  4.7  3.9  3.60  0.17  28.00  23.11  25.49  26.27  75     0   224  4.4
  6  7023 K4   656  6322 K6  1326  2299 K4   403 11228 17997  3.7  3.1  4.35  0.16  30.98  26.45  28.72  29.43  73     0   312  4.0
  7  5999 K4  1661  4779 K6  2330  2356 K4   457 11087 17777  4.7  3.6  4.61  0.18  30.98  26.14  28.56  29.20  75     0   317  3.8
  8  6002 K4  1375  5308 K6  2195  2122 K4   446 10602 17215  4.5  3.6  4.72  0.14  31.50  26.78  29.17  30.05  75     0   335  3.7
  9  4573 K4  1630  3669 K6  2494  2077 K4   352  9685 16541  5.3  4.2  4.87  0.15  29.99  25.40  27.72  28.42  79     0   281  3.8
 10  4465 K4  1159  4031 K6  2015  1948 K4   390  8392 15856  5.2  4.4  4.34  0.15  28.27  24.08  26.15  26.88  79     0   243  5.2
 11  4224 K4   601  4780 K6  1384  1588 K4   333  7112 15254  3.8  3.4  2.94  0.16  25.61  21.55  23.40  24.23  78     0   157  5.4
 12  3602 K4   858  4422 K6  1726  1360 K4   243  6463 14968  4.3  3.7  3.07  0.13  25.20  21.00  22.99  23.89  79     1   149  4.4
 13  5301 K4  1127  5076 K6   843  1955 K4   363  9205 16522  4.1  3.4  3.58  0.15  27.60  22.84  25.14  26.02  77    52  2567  4.5
 2002
  1  3933 K4   831  4749 K6  1797  1434 K4   281  6861 15220  3.7  3.4  2.65  0.13  24.14  19.00  21.41  22.35  81    20   121  4.5
  2  4283 K4  1359  4359 K6  2577  1709 K4   439  8034 15840  5.0  4.5  2.99  0.14  23.91  19.03  21.39  22.26  77     6    94  5.0
  3  5674 K4  1550  5684 K6  2456  1847 K4   414  9400 16549  4.2  3.5  2.91  0.15  26.65  21.56  23.92  24.85  79     2   181  5.0
  4  6717 K4  1099  6375 K6  1874  2135 K4   522 10488 17232  3.5  2.9  3.14  0.16  28.44  23.72  25.98  27.02  69     0   233  5.1
  5  6647 K4  1379  5862 K6  2132  2321 K4   409 11064 17770  4.5  4.0  3.60  0.17  29.46  25.15  27.10  27.82  73     0   278  5.2
  6  5655 K4  1551  4000 K6  2130  2640 K4   500 11227 17996  5.9  4.9  4.92  0.16  30.18  25.67  28.02  28.61  81     0   288  4.2
  7  6393 K4  1238  5306 K6  1945  2349 K4   391 11090 17779  4.4  3.6  4.77  0.18  31.33  26.68  29.05  29.66  77     0   331  3.6
  8  6198 K4  1076  5429 K6  1908  2177 K4   434 10609 17225  4.4  3.7  4.87  0.14  31.53  26.74  29.17  29.99  80     0   335  3.6
  9  5014 K4  1271  4034 K6  2201  2247 K4   454  9696 16553  5.9  4.3  5.21  0.15  30.94  26.87  28.94  29.58  82     0   317  5.0
 10  4906 K4   854  5132 K6  1609  1776 K4   356  8405 15861  2.9  2.3  4.27  0.15  30.05  25.85  27.83  28.68  81     0   298  3.8
 11  4078 K4   882  4484 K6  1643  1586 K4   262  7121 15258  3.1  2.8  3.15  0.16  26.04  21.32  23.69  24.43  74     5   166  5.0
 12  3515 K4   854  4109 K6  1968  1447 K4   280  6464 14970  4.0  3.6  2.98  0.13  24.37  19.30  21.86  22.74  79     5   114  4.9
 13  5251 K4  1123  4960 K6   789  1972 K4   392  9205 16521  4.3  3.6  3.79  0.15  28.09  23.41  25.70  26.50  78    38  2755  4.6
 2003
  1  3853 K4   837  4375 K6  1895  1530 K4   308  6854 15216  3.3  3.1  2.18  0.13  20.82  14.41  17.46  18.85  74    51    28  4.8
  2  4926 K4   744  5438 K6  1710  1717 K4   396  8022 15835  2.4  2.2  2.88  0.14  24.75  19.49  22.00  23.16  82     3   109  3.9
  3  5962 K4   641  5806 K6  1532  2026 K4   427  9388 16546  2.9  2.4  3.28  0.15  27.74  22.85  25.33  26.31  81     2   218  3.8
  4  6505 K4  1149  5793 K6  2084  2243 K4   449 10480 17226  3.1  2.8  2.97  0.16  26.81  21.55  24.07  25.09  79     0   176  4.7
  5  6911 K4  1063  6200 K6  1792  2277 K4   467 11060 17768  2.8  2.5  4.07  0.17  29.86  25.71  27.69  28.34  77     0   293  4.3
  6  6225 K4  1360  4998 K6  2377  2468 K4   530 11226 17995  5.0  4.2  4.92  0.16  30.70  26.09  28.52  29.17  77     0   302  4.2
  7  6455 K4  1017  5390 K6  1740  2419 K4   398 11092 17785  3.8  3.3  4.59  0.18  31.54  27.31  29.43  29.99  75     0   344  4.4
