702185 MEKORYUK               AK  -9  N60 22  W166 16    15  1011
 1991-2010
 MO AVGLO FL SDGLO AVDIR FL SDDIR AVDIF FL SDDIF AVETR AETRN  TOT  OPQ   H2O   TAU  MAX_T  MIN_T  AVG_T  AVGDT  RH  HTDD  CLDD AVWS
  3  2228 J8   948  2104 J8  1881  1425 J8   407  4876 16279  7.5  6.7  0.50  0.12 -10.35 -17.76 -13.92 -13.35  81  1004     0  7.1
  4  2888 J8  1242  1594 J8  1785  2096 J8   575  7790 19809  9.2  8.1  0.71  0.14  -1.60  -5.20  -3.14  -2.86  86   652     0  7.0
  5  3587 J8  1313  2384 J8  2263  2258 J8   429 10248 22992  8.6  7.8  1.09  0.15   3.39  -0.86   1.24   1.63  88   529     0  4.5
  6  4657 J8  1875  3607 J8  3206  2463 J8   603 11413 24803  8.2  7.2  1.55  0.14   8.53   1.75   5.19   5.67  84   396     0  5.1
  7  4056 J8  1538  2653 J8  2431  2522 J8   532 10760 23707  8.7  7.6  2.12  0.12  11.66   6.05   8.89   9.38  84   294     0  5.2
  8  2299 J8  1015  1073 J8  1513  1735 J8   380  8595 20666  9.3  9.0  2.31  0.09  11.38   7.46   9.40   9.80  84   276     0  7.4
  9  2135 J8   836  1895 J8  1687  1367 J8   378  5793 17257  8.3  7.5  1.40  0.06   8.74   4.44   6.81   7.41  80   352     0  6.2
 10  1044 J8   445  1164 J8  1269   725 J8   204  3135 13738  8.8  7.5  0.73  0.04   1.80  -2.00   0.07   0.50  71   571     0  6.9
 11   495 J8   252  1028 J8  1059   339 J8   131  1311 10278  7.4  6.6  0.59  0.04  -1.99  -8.81  -4.65  -4.14  77   712     0  9.1
 12   206 J8    69   628 J8   684   153 J8    41   625  8185  7.9  7.2  0.55  0.04  -7.65 -14.18 -10.98 -10.74  78   907     0  8.9
 13  2060 J8  1519  1619 J8   937  1331 J8   890  5664 16656  8.3  7.5  1.07  0.09   0.48  -4.88  -2.04  -1.65  81  7480     0  6.8
 1995
  1   292 J8   115   289 J8   257   257 J8    89   984  9423  8.7  7.6  0.64  0.06  -8.49 -14.78 -11.27 -11.12  79   929     0  6.5
  2   937 J8   394  1125 J8  1108   689 J8   284  2416 12686  8.0  6.5  0.71  0.08  -5.43 -12.14  -8.54  -8.16  82   759     0  6.5
  3  2121 J8   974  2232 J8  2009  1302 J8   467  4853 16252  7.6  6.9  0.62  0.11  -8.70 -15.89 -11.85 -11.08  77   949     0  5.4
  4  2393 J8  1282  1598 J8  2435  1651 J8   530  7766 19777  8.8  8.3  0.79  0.13  -2.18  -6.48  -4.00  -3.60  85   680     0  6.4
  5  3163 J8  1415  1883 J8  2042  2117 J8   533 10231 22967  9.0  8.2  1.16  0.14   4.09   0.14   2.05   2.43  87   503     0  4.6
  6  3421 J8  1830  1809 J8  2463  2302 J8   663 11410 24799  9.4  8.6  1.46  0.13   7.25   3.59   5.39   5.62  85   387     0  5.3
  7  3177 J8  1457  1396 J8  1601  2322 J8   592 10772 23722  9.5  8.9  2.01  0.11  11.19   6.65   8.95   9.36  85   292     0  4.4
  8  2020 J8   755   668 J8  1056  1685 J8   385  8616 20695  9.7  9.4  2.08  0.08  12.03   7.70   9.86  10.35  85   262     0  5.3
  9  2055 J8   913  2175 J8  2280  1213 J8   292  5817 17288  8.1  7.5  1.69  0.06  11.17   6.65   9.12   9.86  81   283     0  6.1
 10  1235 J8   532  1875 J8  1660   719 J8   238  3154 13771  8.1  6.9  0.81  0.04   3.63  -0.55   1.74   2.44  75   521     0  7.2
 11   489 J8   234   941 J8   992   349 J8   137  1321 10306  7.9  6.9  0.45  0.03  -3.39  -8.63  -5.52  -4.97  75   730     0  5.5
 12   199 J8    74   472 J8   652   156 J8    48   627  8187  7.8  7.2  0.76  0.04  -5.49 -10.87  -7.94  -7.77  81   822     0  6.7
 13  1792 J8  1151  1372 J8   665  1230 J8   795  5664 16656  8.6  7.7  1.10  0.08   1.31  -3.72  -1.00  -0.55  81  7117     0  5.8
 1996
  1   333 J8   141   788 J8   766   243 J8   101   976  9400  8.0  7.1  0.58  0.06  -7.33 -13.25  -9.98  -9.73  79   887     0  7.3
  2   927 J8   409  1311 J8  1321   631 J8   197  2436 12715  7.4  6.2  0.61  0.08  -7.11 -13.51 -10.11  -9.83  77   831     0  9.2
  3  1947 J8   749  1600 J8  1465  1348 J8   355  4923 16337  8.0  7.5  0.77  0.11  -1.74  -6.79  -4.05  -3.53  82   700     0  6.5
  4  3253 J8  1037  2367 J8  2087  2084 J8   383  7835 19861  8.1  7.0  0.62  0.13  -2.42  -6.21  -4.18  -3.83  77   679     0  6.6
  5  3435 J8  1545  2269 J8  2614  2193 J8   535 10278 23033  8.3  7.7  1.12  0.14   5.71   0.41   3.08   3.64  81   473     0  5.6
  6  4117 J8  1560  2680 J8  2359  2543 J8   538 11416 24808  9.0  7.7  1.52  0.13   8.47   2.76   5.89   6.30  81   381     0  6.4
  7  4253 J8  1964  3225 J8  3927  2378 J8   656 10735 23667  7.9  7.2  2.14  0.11  11.43   4.97   8.50   9.03  82   314     0  4.5
  8  2632 J8  1157  1847 J8  2384  1726 J8   394  8552 20616  8.7  8.5  2.04  0.08  11.38   6.83   9.23   9.78  84   286     0  6.1
  9  2261 J8   902  2644 J8  2449  1224 J8   318  5746 17205  7.4  6.7  1.21  0.06   8.36   3.86   6.30   6.92  77   366     0  7.4
 10  1185 J8   568  2349 J8  2297   593 J8   230  3096 13678  6.5  5.9  0.75  0.04   1.16  -3.27  -0.76  -0.07  74   601     0  7.0
 11   507 J8   276  1353 J8  1419   309 J8   122  1291 10225  7.0  6.6  0.85  0.03   0.30  -4.67  -1.76  -1.35  81   615     0  8.2
 12   234 J8    72  1114 J8   850   139 J8    43   623  8177  4.6  4.4  0.55  0.04  -6.52 -13.80  -9.90  -9.09  80   883     0  6.0
 13  2090 J8  1462  1962 J8   740  1284 J8   889  5659 16644  7.6  6.9  1.06  0.08   1.81  -3.56  -0.65  -0.15  80  7018     0  6.7
 1997
  1   396 J8   205  1394 J8  1202   225 J8    87   999  9473  5.5  5.0  0.62  0.06  -9.16 -15.20 -12.17 -12.16  79   946     0  6.7
  2   748 J8   362   737 J8  1026   588 J8   239  2452 12751  8.5  8.0  0.73  0.08  -1.51  -7.04  -4.32  -4.18  84   633     0  6.2
  3  2668 J8   932  4094 J8  2592  1179 J8   346  4902 16316  5.0  4.3  0.52  0.11  -5.18 -11.22  -8.05  -7.37  81   822     0  5.8
  4  3099 J8  1334  2781 J8  2666  1843 J8   533  7816 19840  7.3  6.8  0.74  0.13   0.34  -5.24  -2.14  -1.53  82   623     0  4.6
  5  4978 J8  2149  5456 J8  3892  1981 J8   454 10266 23018  5.3  4.5  0.95  0.14   6.14  -0.58   3.00   3.77  82   482     0  6.1
  6  5023 J8  2156  4969 J8  4382  2185 J8   672 11416 24804  6.5  6.0  1.49  0.13  10.30   2.70   6.86   7.43  83   355     0  4.4
  7  3946 J8  1518  2686 J8  2515  2432 J8   462 10746 23685  8.2  7.7  1.98  0.11  13.40   7.17  10.42  10.96  80   249     0  4.1
  8  2719 J8  1074  1674 J8  1999  1875 J8   420  8570 20631  8.6  8.3  2.23  0.08  13.38   8.73  11.15  11.64  85   226     0  6.0
  9  2323 J8   862  2693 J8  2195  1281 J8   374  5766 17222  7.4  6.4  1.69  0.06  10.55   5.29   8.03   8.80  82   312     0  6.0
 10  1126 J8   472  1998 J8  1968   619 J8   226  3113 13700  7.4  6.6  0.66  0.04   2.72  -1.66   0.73   1.28  72   552     0  5.8
 11   604 J8   266  1898 J8  1495   314 J8   111  1300 10251  5.4  4.8  0.67  0.03  -0.93  -5.11  -2.62  -2.21  78   640     0  7.9
 12   240 J8    61  1061 J8   914   152 J8    52   624  8180  6.5  5.5  0.39  0.04 -10.00 -15.46 -12.46 -12.30  76   963     0  6.7
 13  2322 J8  1726  2620 J8  1509  1223 J8   827  5664 16656  6.8  6.2  1.05  0.08   2.50  -3.13  -0.13   0.34  80  6804     0  5.9
 1998
  1   371 J8   152  1011 J8   905   258 J8   119   992  9446  6.7  6.0  0.63  0.06  -8.27 -14.45 -11.20 -11.19  80   920     0  6.7
  2   942 J8   470  1686 J8  1790   558 J8   174  2435 12720  6.6  6.1  0.66  0.08  -5.61 -13.68  -9.72  -9.42  71   783     0  5.1
